HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N0.HOG0010747	OG0007422	n0	jg3627.t1	ApeQuad08316-RA	rna-XM_040172712.1		GwA_05872-RA	
N0.HOG0010748	OG0007423	n0	jg3629.t1	ApeQuad08318-RA	rna-XM_040175084.1		GwA_05874-RA	
N0.HOG0010749	OG0007424	n0	jg3632.t1	ApeQuad08319-RA	rna-XM_040174834.1		GwA_05876-RA	
N0.HOG0010750	OG0007425	n0	jg3633.t1	ApeQuad08320-RA	rna-XM_040174837.1		GwA_05877-RA	
N0.HOG0010751	OG0007426	n0	jg3635.t1	ApeQuad08322-RA	rna-XM_040174833.1		GwA_05879-RA	
N0.HOG0010752	OG0007427	n0	jg3636.t1	ApeQuad08323-RA	rna-XM_040175640.1		GwA_05880-RA	
N0.HOG0010753	OG0007428	n0	jg3638.t1	ApeQuad08324-RA	rna-XM_040172938.1		GwA_05881-RA	
N0.HOG0010754	OG0007429	n0	jg3639.t1	ApeQuad08325-RA	rna-XM_040172940.1		GwA_05882-RA	
N0.HOG0010755	OG0007430	n0	jg3640.t1	ApeQuad08326-RA	rna-XM_040172941.1		GwA_05884-RA	
N0.HOG0010756	OG0007431	n0	jg3644.t1	ApeQuad08328-RA	rna-XM_040172792.1		GwA_05890-RA	
N0.HOG0010757	OG0007432	n0	jg3650.t1	ApeQuad08336-RA	rna-XM_040175391.1		GwA_05900-RA	
N0.HOG0010758	OG0007433	n0	jg3653.t1	ApeQuad08337-RA	rna-XM_040175379.1		GwA_05902-RA	
N0.HOG0010759	OG0007434	n0	jg3655.t1	ApeQuad08339-RA	rna-XM_040174628.1		GwA_05905-RA	
N0.HOG0010760	OG0007435	n0	jg3658.t1	ApeQuad08342-RA	rna-XM_040172844.1		GwA_05909-RA	
N0.HOG0010761	OG0007436	n0	jg3661.t1	ApeQuad08344-RA	rna-XM_040175202.1		GwA_05911-RA	
N0.HOG0010762	OG0007437	n0	jg3664.t1	ApeQuad08347-RA	rna-XM_040175093.1		GwA_05917-RA	
N0.HOG0010763	OG0007438	n0	jg3666.t1	ApeQuad08348-RA	rna-XM_040174739.1		GwA_05919-RA	
N0.HOG0010764	OG0007439	n0	jg3668.t1	ApeQuad08349-RA	rna-XM_040174748.1		GwA_05920-RA	
N0.HOG0010765	OG0007440	n0	jg3671.t1	ApeQuad08351-RA	rna-XM_040174755.1		GwA_05922-RA	
N0.HOG0010766	OG0007441	n0	jg3684.t1	ApeQuad08365-RA	rna-XM_040174724.1		GwA_05941-RA	
N0.HOG0010767	OG0007442	n0	jg3685.t1	ApeQuad08366-RA	rna-XM_040173887.1		GwA_05942-RA	
N0.HOG0010768	OG0007443	n0	jg3687.t1	ApeQuad08369-RA	rna-XM_040173853.1		GwA_05949-RA	
N0.HOG0010769	OG0007444	n0	jg3688.t1	ApeQuad08370-RA	rna-XM_040173879.1		GwA_05950-RA	
N0.HOG0010770	OG0007445	n0	jg3689.t1	ApeQuad08371-RA	rna-XM_040173905.1		GwA_05951-RA	
N0.HOG0010771	OG0007446	n0	jg3690.t1	ApeQuad08372-RA	rna-XM_040173903.1		GwA_05952-RA	
N0.HOG0010772	OG0007447	n0	jg3692.t1	ApeQuad08373-RA	rna-XM_040173803.1		GwA_05953-RA	
N0.HOG0010773	OG0007448	n0	jg3694.t1	ApeQuad08374-RA	rna-XM_040173899.1		GwA_05957-RA	
N0.HOG0010774	OG0007449	n0	jg3704.t1	ApeQuad08378-RA	rna-XM_040173894.1		GwA_05963-RA	
N0.HOG0010775	OG0007450	n0	jg3705.t1	ApeQuad08379-RA	rna-XM_040172822.1		GwA_05964-RA	
N0.HOG0010776	OG0007451	n0	jg3706.t1	ApeQuad08380-RA	rna-XM_040173793.1		GwA_05967-RA	
N0.HOG0010777	OG0007452	n0	jg3708.t1	ApeQuad08381-RA	rna-XM_040173871.1		GwA_05968-RA	
N0.HOG0010778	OG0007453	n0	jg3709.t1	ApeQuad08382-RA	rna-XM_040173848.1		GwA_05969-RA	
N0.HOG0010779	OG0007454	n0	jg3710.t1	ApeQuad08383-RA	rna-XM_040173901.1		GwA_05970-RA	
N0.HOG0010780	OG0007455	n0	jg3714.t1	ApeQuad08386-RA	rna-XM_040173874.1		GwA_05972-RA	
N0.HOG0010781	OG0007456	n0	jg3720.t1	ApeQuad08391-RA	rna-XM_040173825.1		GwA_05977-RA	
N0.HOG0010782	OG0007457	n0	jg3722.t1	ApeQuad08393-RA	rna-XM_040172831.1		GwA_05980-RA	
N0.HOG0010783	OG0007458	n0	jg3723.t1	ApeQuad08395-RA	rna-XM_040173854.1		GwA_05983-RA	
N0.HOG0010784	OG0007459	n0	jg3725.t1	ApeQuad08396-RA	rna-XM_040172832.1		GwA_05984-RA	
N0.HOG0010785	OG0007460	n0	jg3728.t1	ApeQuad08398-RA	rna-XM_040173881.1		GwA_05988-RA	
N0.HOG0010786	OG0007461	n0	jg3730.t1	ApeQuad08400-RA	rna-XM_040173849.1		GwA_05990-RA	
N0.HOG0010787	OG0007462	n0	jg3733.t1	ApeQuad08402-RA	rna-XM_040173909.1		GwA_05992-RA	
N0.HOG0010788	OG0007463	n0	jg3735.t1	ApeQuad08404-RA	rna-XM_040173819.1		GwA_05994-RA	
N0.HOG0010789	OG0007464	n0	jg3736.t1	ApeQuad08405-RA	rna-XM_040173802.1		GwA_05995-RA	
N0.HOG0010790	OG0007465	n0	jg3739.t1	ApeQuad08408-RA	rna-XM_040173913.1		GwA_05997-RA	
N0.HOG0010791	OG0007466	n0	jg3741.t1	ApeQuad08410-RA	rna-XM_040173889.1		GwA_05999-RA	
N0.HOG0010792	OG0007467	n0	jg3743.t1	ApeQuad08411-RA	rna-XM_040173815.1		GwA_06001-RA	
N0.HOG0010793	OG0007468	n0	jg3744.t1	ApeQuad08412-RA	rna-XM_040173893.1		GwA_06002-RA	
N0.HOG0010794	OG0007469	n0	jg3745.t1	ApeQuad08413-RA	rna-XM_040173885.1		GwA_06003-RA	
N0.HOG0010795	OG0007470	n0	jg3746.t1	ApeQuad08414-RA	rna-XM_040173902.1		GwA_06004-RA	
N0.HOG0010796	OG0007471	n0	jg3748.t1	ApeQuad08416-RA	rna-XM_040173912.1		GwA_06005-RA	
N0.HOG0010797	OG0007472	n0	jg3753.t1	ApeQuad08419-RA	rna-XM_040173883.1		GwA_06011-RA	
N0.HOG0010798	OG0007473	n0	jg3754.t1	ApeQuad08420-RA	rna-XM_040173886.1		GwA_06012-RA	
N0.HOG0010799	OG0007474	n0	jg3755.t1	ApeQuad08422-RA	rna-XM_040173838.1		GwA_06013-RA	
N0.HOG0010800	OG0007475	n0	jg3758.t1	ApeQuad08425-RA	rna-XM_040172586.1		GwA_06016-RA	
N0.HOG0010801	OG0007476	n0	jg3760.t1	ApeQuad08427-RA	rna-XM_040172834.1		GwA_06017-RA	
N0.HOG0010802	OG0007477	n0	jg3778.t1	ApeQuad08436-RA	rna-XM_040175591.1		GwA_06032-RA	
N0.HOG0010803	OG0007478	n0	jg3780.t1	ApeQuad08438-RA	rna-XM_040175584.1		GwA_06033-RA	
N0.HOG0010804	OG0007479	n0	jg3783.t1	ApeQuad08440-RA	rna-XM_040175571.1		GwA_06035-RA	
N0.HOG0010805	OG0007480	n0	jg3787.t1, jg8842.t1, jg28485.t1, jg28484.t1					
N0.HOG0010806	OG0007481	n0	jg3798.t1	ApeQuad08457-RA			GwA_06038-RA, GwA_04961-RA	
N0.HOG0010807	OG0007482	n0	jg3801.t1	ApeQuad08451-RA	rna-XM_040175617.1		GwA_06043-RA	
N0.HOG0010808	OG0007483	n0	jg3803.t1	ApeQuad08450-RA	rna-XM_040175615.1		GwA_06045-RA	
N0.HOG0010809	OG0007484	n0	jg3813.t1	ApeQuad08444-RA	rna-XM_040175611.1		GwA_06060-RA	
N0.HOG0010810	OG0007485	n0	jg3814.t1	ApeQuad08452-RA	rna-XM_040175608.1		GwA_06061-RA	
N0.HOG0010811	OG0007486	n0	jg3818.t1	ApeQuad08454-RA	rna-XM_040175560.1		GwA_06063-RA	
N0.HOG0010812	OG0007487	n0	jg3825.t1	ApeQuad08467-RA	rna-XM_040173116.1		GwA_06068-RA	
N0.HOG0010813	OG0007488	n0	jg3828.t1	ApeQuad08469-RA	rna-XM_040174790.1		GwA_06069-RA	
N0.HOG0010814	OG0007489	n0	jg3829.t1	ApeQuad08470-RA	rna-XM_040174010.1		GwA_06071-RA	
N0.HOG0010815	OG0007490	n0	jg3831.t1	ApeQuad08471-RA	rna-XM_040174817.1		GwA_06072-RA	
N0.HOG0010816	OG0007491	n0	jg3836.t1	ApeQuad08475-RA	rna-XM_040173172.1		GwA_06077-RA	
N0.HOG0010817	OG0007492	n0	jg3837.t1	ApeQuad08476-RA	rna-XM_040173176.1		GwA_06078-RA	
N0.HOG0010818	OG0007493	n0	jg3839.t1	ApeQuad08477-RA	rna-XM_040173180.1		GwA_06080-RA	
N0.HOG0010819	OG0007494	n0	jg3843.t1	ApeQuad08480-RA	rna-XM_040173426.1		GwA_06086-RA	
N0.HOG0010820	OG0007495	n0	jg3850.t1	ApeQuad08483-RA	rna-XM_040174801.1		GwA_06090-RA	
N0.HOG0010821	OG0007496	n0	jg3851.t1	ApeQuad08484-RA	rna-XM_040172595.1		GwA_06091-RA	
N0.HOG0010822	OG0007497	n0	jg3852.t1	ApeQuad08485-RA	rna-XM_040172594.1		GwA_06092-RA	
N0.HOG0010823	OG0007498	n0	jg3854.t1		rna-XM_040172590.1, rna-XM_040172592.1		GwA_06093-RA	
N0.HOG0010824	OG0007499	n0	jg3855.t1	ApeQuad08486-RA	rna-XM_040172593.1		GwA_06094-RA	
N0.HOG0010825	OG0007500	n0	jg3859.t1	ApeQuad08490-RA	rna-XM_040173987.1		GwA_06098-RA	
N0.HOG0010826	OG0007501	n0	jg3863.t1	ApeQuad08493-RA	rna-XM_040172611.1		GwA_06101-RA	
N0.HOG0010827	OG0007502	n0	jg3864.t1	ApeQuad08494-RA	rna-XM_040174705.1		GwA_06102-RA	
N0.HOG0010828	OG0007503	n0	jg3865.t1	ApeQuad08495-RA	rna-XM_040175078.1		GwA_06103-RA	
N0.HOG0010829	OG0007504	n0	jg3866.t1	ApeQuad08496-RA	rna-XM_040174518.1		GwA_06104-RA	
N0.HOG0010830	OG0007505	n0	jg3869.t1	ApeQuad08498-RA	rna-XM_040175206.1		GwA_06106-RA	
N0.HOG0010831	OG0007506	n0	jg3871.t1	ApeQuad08499-RA	rna-XM_040175205.1		GwA_06108-RA	
N0.HOG0010832	OG0007507	n0	jg3872.t1	ApeQuad08500-RA	rna-XM_040175208.1		GwA_06110-RA	
N0.HOG0010833	OG0007508	n0	jg3878.t1	ApeQuad08502-RA	rna-XM_040174621.1		GwA_06113-RA	
N0.HOG0010834	OG0007509	n0	jg3884.t1	ApeQuad08504-RA	rna-XM_040172820.1		GwA_06115-RA	
N0.HOG0010835	OG0007510	n0	jg3886.t1	ApeQuad08505-RA	rna-XM_040172817.1		GwA_06116-RA	
N0.HOG0010836	OG0007511	n0	jg3887.t1	ApeQuad08506-RA	rna-XM_040172821.1		GwA_06117-RA	
N0.HOG0010837	OG0007512	n0	jg3895.t1	ApeQuad08511-RA	rna-XM_040174781.1		GwA_06122-RA	
N0.HOG0010838	OG0007513	n0	jg3897.t1	ApeQuad08512-RA	rna-XM_040175225.1		GwA_06125-RA	
N0.HOG0010839	OG0007514	n0	jg3904.t1	ApeQuad08520-RA	rna-XM_040175541.1		GwA_06133-RA	
N0.HOG0010840	OG0007515	n0	jg3905.t1	ApeQuad08521-RA	rna-XM_040175543.1		GwA_06134-RA	
N0.HOG0010841	OG0007516	n0	jg3906.t1	ApeQuad08522-RA	rna-XM_040175544.1		GwA_06136-RA	
N0.HOG0010842	OG0007517	n0	jg3907.t1	ApeQuad08523-RA	rna-XM_040175546.1		GwA_06137-RA	
N0.HOG0010843	OG0007518	n0	jg3911.t1	ApeQuad08525-RA	rna-XM_040172685.1		GwA_06141-RA	
N0.HOG0010844	OG0007519	n0	jg3916.t1	ApeQuad08528-RA	rna-XM_040174663.1		GwA_06143-RA	
N0.HOG0010845	OG0007520	n0	jg3917.t1	ApeQuad08529-RA	rna-XM_040173604.1		GwA_06144-RA	
N0.HOG0010846	OG0007521	n0	jg3923.t1	ApeQuad08532-RA	rna-XM_040173185.1		GwA_06147-RA	
N0.HOG0010847	OG0007522	n0	jg3924.t1	ApeQuad08533-RA	rna-XM_040173188.1		GwA_06148-RA	
N0.HOG0010848	OG0007523	n0	jg3925.t1	ApeQuad08534-RA	rna-XM_040173181.1		GwA_06150-RA	
N0.HOG0010849	OG0007524	n0	jg3926.t1	ApeQuad08535-RA	rna-XM_040173189.1		GwA_06151-RA	
N0.HOG0010850	OG0007525	n0	jg3927.t1	ApeQuad08536-RA	rna-XM_040173232.1		GwA_06152-RA	
N0.HOG0010851	OG0007526	n0	jg3928.t1	ApeQuad08538-RA	rna-XM_040173233.1		GwA_06153-RA	
N0.HOG0010852	OG0007527	n0	jg3929.t1	ApeQuad08539-RA	rna-XM_040173230.1		GwA_06154-RA	
N0.HOG0010853	OG0007528	n0	jg3931.t1	ApeQuad08541-RA	rna-XM_040172901.1		GwA_06156-RA	
N0.HOG0010854	OG0007529	n0	jg3932.t1	ApeQuad08542-RA	rna-XM_040172899.1		GwA_06157-RA	
N0.HOG0010855	OG0007530	n0	jg3938.t1	ApeQuad08545-RA	rna-XM_040173190.1		GwA_06163-RA	
N0.HOG0010856	OG0007531	n0	jg3939.t1	ApeQuad08547-RA	rna-XM_040174827.1		GwA_06166-RA	
N0.HOG0010857	OG0007532	n0	jg3945.t1, jg3946.t1	ApeQuad08618-RA	rna-XM_040174497.1			
N0.HOG0010858	OG0007533	n0	jg3951.t1	ApeQuad08616-RA	rna-XM_040174566.1		GwA_06169-RA	
N0.HOG0010859	OG0007534	n0	jg3952.t1	ApeQuad08615-RA	rna-XM_040175245.1		GwA_06171-RA	
N0.HOG0010860	OG0007535	n0	jg3954.t1	ApeQuad08613-RA	rna-XM_040172855.1		GwA_06173-RA	
N0.HOG0010861	OG0007536	n0	jg3955.t1	ApeQuad08611-RA	rna-XM_040174572.1		GwA_06175-RA	
N0.HOG0010862	OG0007537	n0	jg3956.t1	ApeQuad08612-RA	rna-XM_040174574.1		GwA_06176-RA	
N0.HOG0010863	OG0007538	n0	jg3959.t1	ApeQuad08608-RA	rna-XM_040174036.1		GwA_06181-RA	
N0.HOG0010864	OG0007539	n0	jg3961.t1	ApeQuad08607-RA	rna-XM_040174035.1		GwA_06183-RA	
N0.HOG0010865	OG0007540	n0	jg3969.t1	ApeQuad08601-RA	rna-XM_040173726.1		GwA_06190-RA	
N0.HOG0010866	OG0007541	n0	jg3970.t1	ApeQuad08600-RA	rna-XM_040172673.1		GwA_06191-RA	
N0.HOG0010867	OG0007542	n0	jg3974.t1	ApeQuad08597-RA	rna-XM_040172554.1		GwA_06193-RA	
N0.HOG0010868	OG0007543	n0	jg3976.t1	ApeQuad08595-RA	rna-XM_040174213.1		GwA_06195-RA	
N0.HOG0010869	OG0007544	n0	jg3983.t1	ApeQuad08588-RA	rna-XM_040174616.1		GwA_06202-RA	
N0.HOG0010870	OG0007545	n0	jg3997.t1		rna-XM_040179245.1, rna-XM_040189453.1	rna-XM_040169056.1		
N0.HOG0010871	OG0007546	n0	jg4003.t1	ApeQuad08583-RA	rna-XM_040174898.1		GwA_06206-RA	
N0.HOG0010872	OG0007547	n0	jg4006.t1	ApeQuad08580-RA	rna-XM_040175268.1		GwA_06236-RA	
N0.HOG0010873	OG0007548	n0	jg4008.t1, jg4008.t2	ApeQuad08578-RA	rna-XM_040174909.1			
N0.HOG0010874	OG0007549	n0	jg4013.t1	ApeQuad08574-RA	rna-XM_040173730.1		GwA_06221-RA	
N0.HOG0010875	OG0007550	n0	jg4022.t1	ApeQuad08569-RA	rna-XM_040174467.1		GwA_06219-RA	
N0.HOG0010876	OG0007551	n0	jg4025.t1	ApeQuad08567-RA	rna-XM_040174656.1		GwA_06217-RA	
N0.HOG0010877	OG0007552	n0	jg4026.t1	ApeQuad08566-RA	rna-XM_040174652.1		GwA_06215-RA	
N0.HOG0010878	OG0007553	n0	jg4027.t1	ApeQuad08565-RA	rna-XM_040174651.1		GwA_06214-RA	
N0.HOG0010879	OG0007554	n0	jg4028.t1	ApeQuad08564-RA	rna-XM_040174653.1		GwA_06211-RA	
N0.HOG0010880	OG0007555	n0	jg4047.t1	ApeQuad08553-RA	rna-XM_040174034.1		GwA_06228-RA	
N0.HOG0010881	OG0007556	n0	jg4051.t1	ApeQuad08577-RA	rna-XM_040172961.1		GwA_06233-RA	
N0.HOG0010882	OG0007557	n0	jg4052.t1	ApeQuad08556-RA	rna-XM_040172957.1		GwA_06234-RA	
N0.HOG0010883	OG0007558	n0	jg4054.t1	ApeQuad08557-RA	rna-XM_040173131.1		GwA_06235-RA	
N0.HOG0010884	OG0007559	n0	jg4058.t1, jg4059.t1	ApeQuad08558-RA	rna-XM_040173579.1			
N0.HOG0010885	OG0007560	n0	jg4061.t1	ApeQuad08559-RA	rna-XM_040173578.1		GwA_06208-RA	
N0.HOG0010886	OG0007561	n0	jg4070.t1, jg4071.t1, jg2650.t1, jg16668.t1					
N0.HOG0010887	OG0007562	n0	jg31163.t1	ApeQuad18818-RA	rna-XM_040166628.1		GwA_32583-RA	
N0.HOG0010888	OG0007563	n0	jg31166.t1	ApeQuad18821-RA	rna-XM_040166637.1		GwA_32581-RA	
N0.HOG0010889	OG0007564	n0	jg31168.t1	ApeQuad18823-RA	rna-XM_040166662.1		GwA_32578-RA	
N0.HOG0010890	OG0007565	n0	jg31169.t1	ApeQuad18824-RA	rna-XM_040166645.1		GwA_32576-RA	
N0.HOG0010891	OG0007566	n0	jg31170.t1	ApeQuad18825-RA	rna-XM_040166636.1		GwA_32575-RA	
N0.HOG0010892	OG0007567	n0	jg31185.t1, jg27255.t1	ApeQuad13156-RA			GwA_04477-RA	
N0.HOG0010893	OG0007568	n0	jg31186.t1	ApeQuad18833-RA	rna-XM_040166654.1		GwA_32549-RA	
N0.HOG0010894	OG0007569	n0	jg31191.t1, jg31191.t2, jg31191.t3	ApeQuad18837-RA				
N0.HOG0010895	OG0007570	n0	jg31194.t1	ApeQuad18840-RA	rna-XM_040167544.1		GwA_32556-RA	
N0.HOG0010896	OG0007571	n0	jg31201.t1	ApeQuad18841-RA	rna-XM_040167156.1		GwA_32558-RA	
N0.HOG0010897	OG0007572	n0	jg31218.t1	ApeQuad18846-RA	rna-XM_040167622.1		GwA_32538-RA	
N0.HOG0010898	OG0007573	n0	jg31223.t1	ApeQuad07656-RA, ApeQuad09425-RA			GwA_32463-RA	
N0.HOG0010899	OG0007574	n0	jg31226.t1	ApeQuad18849-RA	rna-XM_040167463.1		GwA_32533-RA	
N0.HOG0010900	OG0007575	n0	jg31228.t1	ApeQuad18852-RA	rna-XM_040167467.1		GwA_32532-RA	
N0.HOG0010901	OG0007576	n0	jg31233.t1	ApeQuad18857-RA	rna-XM_040166765.1		GwA_32530-RA	
N0.HOG0010902	OG0007577	n0	jg31235.t1	ApeQuad18859-RA	rna-XM_040167654.1		GwA_32528-RA	
N0.HOG0010903	OG0007578	n0	jg31236.t1	ApeQuad18860-RA	rna-XM_040167699.1		GwA_32526-RA	
N0.HOG0010904	OG0007579	n0	jg31239.t1, jg31242.t1	ApeQuad18862-RA			GwA_32524-RA	
N0.HOG0010905	OG0007580	n0	jg31272.t1	ApeQuad18877-RA, ApeQuad12424-RA			GwA_32471-RA	
N0.HOG0010906	OG0007581	n0	jg31277.t1	ApeQuad18874-RA	rna-XM_040167617.1		GwA_32485-RA	
N0.HOG0010907	OG0007582	n0	jg31283.t1	ApeQuad18870-RA	rna-XM_040167480.1		GwA_32490-RA	
N0.HOG0010908	OG0007583	n0	jg31288.t1	ApeQuad18866-RA	rna-XM_040167031.1		GwA_32497-RA	
N0.HOG0010909	OG0007584	n0	jg31293.t1	ApeQuad18865-RA	rna-XM_040166990.1		GwA_32498-RA	
N0.HOG0010910	OG0007585	n0	jg31297.t1	ApeQuad18885-RA	rna-XM_040167151.1		GwA_32588-RA	
N0.HOG0010911	OG0007586	n0	jg31298.t1	ApeQuad18886-RA	rna-XM_040167148.1		GwA_32589-RA	
N0.HOG0010912	OG0007587	n0	jg31308.t1	ApeQuad18889-RA	rna-XM_040167743.1		GwA_32594-RA	
N0.HOG0010913	OG0007588	n0	jg31314.t1	ApeQuad18892-RA	rna-XM_040167722.1		GwA_32596-RA	
N0.HOG0010914	OG0007589	n0	jg31316.t1	ApeQuad18893-RA	rna-XM_040167738.1		GwA_32597-RA	
N0.HOG0010915	OG0007590	n0	jg31330.t1	ApeQuad18904-RA	rna-XM_040166753.1		GwA_32618-RA	
N0.HOG0010916	OG0007591	n0	jg31338.t1	ApeQuad18910-RA	rna-XM_040167137.1		GwA_32623-RA	
N0.HOG0010917	OG0007592	n0	jg31344.t1	ApeQuad18912-RA	rna-XM_040167633.1		GwA_32626-RA	
N0.HOG0010918	OG0007593	n0	jg31347.t1	ApeQuad18916-RA	rna-XM_040166598.1		GwA_32630-RA	
N0.HOG0010919	OG0007594	n0	jg31351.t1	ApeQuad18917-RA	rna-XM_040167713.1		GwA_32635-RA	
N0.HOG0010920	OG0007595	n0	jg31356.t1	ApeQuad18922-RA	rna-XM_040167499.1		GwA_32640-RA	
N0.HOG0010921	OG0007596	n0	jg31357.t1	ApeQuad18923-RA	rna-XM_040167498.1		GwA_32641-RA	
N0.HOG0010922	OG0007597	n0	jg31363.t1	ApeQuad18927-RA	rna-XM_040166937.1		GwA_32651-RA	
N0.HOG0010923	OG0007598	n0	jg31364.t1	ApeQuad18928-RA	rna-XM_040167521.1		GwA_32652-RA	
N0.HOG0010924	OG0007599	n0	jg31367.t1, jg31367.t2		rna-XM_040167216.1		GwA_32660-RA	
N0.HOG0010925	OG0007600	n1	jg24180.t1				GwA_18303-RA	
N0.HOG0010926	OG0007600	n2	jg31370.t1				GwA_32664-RA	
N0.HOG0010927	OG0007601	n0	jg31375.t1	ApeQuad18935-RA	rna-XM_040167255.1		GwA_32668-RA	
N0.HOG0010928	OG0007602	n0	jg31377.t1	ApeQuad18936-RA	rna-XM_040167264.1		GwA_32670-RA	
N0.HOG0010929	OG0007603	n0	jg31381.t1, jg27360.t1	ApeQuad18937-RA			GwA_32671-RA	
N0.HOG0010930	OG0007604	n0	jg31384.t1	ApeQuad18944-RA	rna-XM_040167263.1		GwA_32683-RA	
N0.HOG0010931	OG0007605	n0	jg31386.t1	ApeQuad18946-RA	rna-XM_040167281.1		GwA_32687-RA	
N0.HOG0010932	OG0007606	n0	jg31388.t1	ApeQuad18945-RA	rna-XM_040167291.1		GwA_32686-RA	
N0.HOG0010933	OG0007607	n0	jg31389.t1	ApeQuad18947-RA	rna-XM_040167232.1		GwA_32688-RA	
N0.HOG0010934	OG0007608	n0	jg31391.t1	ApeQuad18948-RA	rna-XM_040167277.1		GwA_32689-RA	
N0.HOG0010935	OG0007609	n0	jg31392.t1	ApeQuad18949-RA	rna-XM_040167220.1		GwA_32690-RA	
N0.HOG0010936	OG0007610	n0	jg31402.t1	ApeQuad18955-RA	rna-XM_040167315.1		GwA_32701-RA	
N0.HOG0010937	OG0007611	n0	jg31403.t1	ApeQuad18956-RA	rna-XM_040167283.1		GwA_32702-RA	
N0.HOG0010938	OG0007612	n0	jg31404.t1	ApeQuad18957-RA	rna-XM_040167293.1		GwA_32704-RA	
N0.HOG0010939	OG0007613	n0	jg31405.t1	ApeQuad18958-RA	rna-XM_040167240.1		GwA_32705-RA	
N0.HOG0010940	OG0007614	n0	jg31407.t1	ApeQuad18960-RA	rna-XM_040167275.1		GwA_32710-RA	
N0.HOG0010941	OG0007615	n0	jg31408.t1, jg31408.t2	ApeQuad18961-RA			GwA_32711-RA	
N0.HOG0010942	OG0007616	n0	jg31409.t1	ApeQuad18962-RA	rna-XM_040167802.1		GwA_32712-RA	
N0.HOG0010943	OG0007617	n0	jg31410.t1	ApeQuad18964-RA	rna-XM_040167252.1		GwA_32715-RA	
N0.HOG0010944	OG0007618	n0	jg31413.t1	ApeQuad18965-RA	rna-XM_040167284.1		GwA_32718-RA	
N0.HOG0010945	OG0007619	n0	jg31417.t1	ApeQuad18971-RA	rna-XM_040167453.1		GwA_32722-RA	
N0.HOG0010946	OG0007620	n0	jg31420.t1	ApeQuad18973-RA	rna-XM_040167878.1		GwA_32724-RA	
N0.HOG0010947	OG0007621	n0	jg31422.t1	ApeQuad18974-RA	rna-XM_040167879.1		GwA_32726-RA	
N0.HOG0010948	OG0007622	n0	jg31425.t1	ApeQuad18978-RA	rna-XM_040167882.1		GwA_32730-RA	
N0.HOG0010949	OG0007623	n0	jg31426.t1	ApeQuad18979-RA	rna-XM_040167712.1		GwA_32731-RA	
N0.HOG0010950	OG0007624	n0	jg31428.t1	ApeQuad18980-RA	rna-XM_040167477.1		GwA_32732-RA	
N0.HOG0010951	OG0007625	n0	jg31429.t1	ApeQuad18981-RA	rna-XM_040167520.1		GwA_32733-RA	
N0.HOG0010952	OG0007626	n0	jg31433.t1	ApeQuad18987-RA	rna-XM_040167705.1		GwA_32740-RA	
N0.HOG0010953	OG0007627	n0	jg31437.t1	ApeQuad18990-RA	rna-XM_040166806.1		GwA_32744-RA	
N0.HOG0010954	OG0007628	n0	jg31440.t1	ApeQuad18991-RA	rna-XM_040166777.1		GwA_32746-RA	
N0.HOG0010955	OG0007629	n0	jg31441.t1	ApeQuad18993-RA	rna-XM_040167180.1		GwA_32747-RA	
N0.HOG0010956	OG0007630	n0	jg31444.t1	ApeQuad18995-RA	rna-XM_040167178.1		GwA_32750-RA	
N0.HOG0010957	OG0007631	n0	jg31450.t1	ApeQuad18999-RA	rna-XM_040167181.1		GwA_32755-RA	
N0.HOG0010958	OG0007632	n0	jg31455.t1	ApeQuad19003-RA	rna-XM_040166991.1		GwA_32759-RA	
N0.HOG0010959	OG0007633	n0	jg31457.t1	ApeQuad19004-RA	rna-XM_040167131.1		GwA_32761-RA	
N0.HOG0010960	OG0007634	n0	jg31460.t1, jg31460.t2	ApeQuad19005-RA	rna-XM_040166738.1			
N0.HOG0010961	OG0007635	n0	jg31468.t1	ApeQuad19012-RA	rna-XM_040166723.1		GwA_32769-RA	
N0.HOG0010962	OG0007636	n0	jg31481.t1	ApeQuad19023-RA	rna-XM_040167710.1		GwA_32781-RA	
N0.HOG0010963	OG0007637	n0	jg31482.t1	ApeQuad19024-RA	rna-XM_040167708.1		GwA_32782-RA	
N0.HOG0010964	OG0007638	n0	jg31483.t1	ApeQuad19025-RA	rna-XM_040167921.1		GwA_32783-RA	
N0.HOG0010965	OG0007639	n0	jg31486.t1	ApeQuad19027-RA	rna-XM_040166599.1		GwA_32786-RA	
N0.HOG0010966	OG0007640	n0	jg31494.t1	ApeQuad19035-RA	rna-XM_040166870.1		GwA_32796-RA	
N0.HOG0010967	OG0007641	n0	jg31496.t1	ApeQuad19037-RA	rna-XM_040166872.1		GwA_32798-RA	
N0.HOG0010968	OG0007642	n0	jg31497.t1	ApeQuad19038-RA	rna-XM_040167936.1		GwA_32800-RA	
N0.HOG0010969	OG0007643	n0	jg31498.t1	ApeQuad19039-RA	rna-XM_040167518.1		GwA_32805-RA	
N0.HOG0010970	OG0007644	n0	jg31500.t1	ApeQuad19041-RA	rna-XM_040167470.1		GwA_32807-RA	
N0.HOG0010971	OG0007645	n0	jg31502.t1	ApeQuad19042-RA	rna-XM_040167471.1		GwA_32808-RA	
N0.HOG0010972	OG0007646	n0	jg31505.t1	ApeQuad19044-RA	rna-XM_040167875.1		GwA_32810-RA	
