HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N2.HOG0010887	OG0008777	n0					g7111.t1	
N2.HOG0010888	OG0008778	n0					g7109.t1	
N2.HOG0010889	OG0008779	n0					g7106.t1	
N2.HOG0010890	OG0008780	n0					g7102.t2	
N2.HOG0010891	OG0008781	n0					g7101.t1	
N2.HOG0010892	OG0008782	n0					g7100.t1	
N2.HOG0010893	OG0008783	n0					g7099.t2	
N2.HOG0010894	OG0008784	n0					g7095.t1	
N2.HOG0010895	OG0008785	n0					g7093.t1	
N2.HOG0010896	OG0008786	n0					g7092.t1	
N2.HOG0010897	OG0008787	n0					g7090.t1	
N2.HOG0010898	OG0008788	n0					g7089.t1	
N2.HOG0010899	OG0008789	n0					g7088.t5	
N2.HOG0010900	OG0008790	n0					g7087.t1	
N2.HOG0010901	OG0008791	n0					g7081.t1	
N2.HOG0010902	OG0008792	n0					g7080.t1	
N2.HOG0010903	OG0008793	n0					g7078.t1	
N2.HOG0010904	OG0008794	n0					g7079.t3	
N2.HOG0010905	OG0008795	n0					g7077.t1	
N2.HOG0010906	OG0008796	n0					g7076.t1	
N2.HOG0010907	OG0008797	n0					g7075.t1	
N2.HOG0010908	OG0008798	n0					g7070.t1	
N2.HOG0010909	OG0008799	n0					g7069.t1	
N2.HOG0010910	OG0008800	n0					g7068.t1	
N2.HOG0010911	OG0008801	n0					g7067.t1	
N2.HOG0010912	OG0008802	n0					g7065.t1	
N2.HOG0010913	OG0008803	n0					g7064.t1	
N2.HOG0010914	OG0008804	n0					g7062.t1	
N2.HOG0010915	OG0008805	n0					g7061.t1	
N2.HOG0010916	OG0008806	n0					g7059.t3	
N2.HOG0010917	OG0008807	n0					g7058.t1	
N2.HOG0010918	OG0008808	n0					g7056.t1	
N2.HOG0010919	OG0008809	n0					g7051.t1	
N2.HOG0010920	OG0008810	n0					g7050.t1	
N2.HOG0010921	OG0008811	n0					g7047.t1	
N2.HOG0010922	OG0008812	n0					g7046.t1	
N2.HOG0010923	OG0008813	n0					g7045.t1	
N2.HOG0010924	OG0008814	n0					g7042.t1	
N2.HOG0010925	OG0008815	n0					g7041.t1	
N2.HOG0010926	OG0008816	n0					g7040.t1	
N2.HOG0010927	OG0008817	n0					g7038.t1	
N2.HOG0010928	OG0008818	n0					g7037.t1	
N2.HOG0010929	OG0008819	n0					g7035.t1	
N2.HOG0010930	OG0008820	n0					g7034.t1	
N2.HOG0010931	OG0008821	n0					g7029.t2	
N2.HOG0010932	OG0008822	n0					g7027.t2	
N2.HOG0010933	OG0008823	n0					g7025.t1	
N2.HOG0010934	OG0008824	n0					g7024.t1	
N2.HOG0010935	OG0008825	n0					g7023.t1	
N2.HOG0010936	OG0008826	n0					g7022.t1	
N2.HOG0010937	OG0008827	n0					g7021.t1	
N2.HOG0010938	OG0008828	n0					g7020.t3	
N2.HOG0010939	OG0008829	n0					g7015.t1	
N2.HOG0010940	OG0008830	n0					g7014.t1	
N2.HOG0010941	OG0008831	n0					g7012.t1	
N2.HOG0010942	OG0008832	n0					g7010.t1	
N2.HOG0010943	OG0008833	n0					g7009.t1	
N2.HOG0010944	OG0008834	n0					g7008.t1	
N2.HOG0010945	OG0008835	n0					g7007.t1	
N2.HOG0010946	OG0008836	n0					g7006.t1	
N2.HOG0010947	OG0008837	n0					g7005.t1	
N2.HOG0010948	OG0008838	n0					g7004.t1	
N2.HOG0010949	OG0008839	n0					g7002.t1	
N2.HOG0010950	OG0008840	n0					g7001.t1	
N2.HOG0010951	OG0008841	n0					g7000.t1	
N2.HOG0010952	OG0008842	n0					g6999.t1	
N2.HOG0010953	OG0008843	n0					g6996.t1	
N2.HOG0010954	OG0008844	n0					g6998.t1	
N2.HOG0010955	OG0008845	n0					g6997.t3	
N2.HOG0010956	OG0008846	n0					g6995.t1	
N2.HOG0010957	OG0008847	n0					g6994.t1	
N2.HOG0010958	OG0008848	n0					g6992.t1	
N2.HOG0010959	OG0008849	n0					g6991.t1	
N2.HOG0010960	OG0008850	n0					g6989.t1	
N2.HOG0010961	OG0008851	n0					g6988.t3	
N2.HOG0010962	OG0008852	n0					g6987.t1	
N2.HOG0010963	OG0008853	n0					g6984.t1	
N2.HOG0010964	OG0008854	n0					g6983.t1	
N2.HOG0010965	OG0008855	n0					g6982.t1	
N2.HOG0010966	OG0008856	n0					g6981.t1	
N2.HOG0010967	OG0008857	n0					g6978.t1	
N2.HOG0010968	OG0008858	n0					g6977.t2	
N2.HOG0010969	OG0008859	n0					g6976.t1	
N2.HOG0010970	OG0008860	n0					g6975.t2	
N2.HOG0010971	OG0008861	n0					g6973.t1	
N2.HOG0010972	OG0008862	n0					g6972.t1	
N2.HOG0010973	OG0008863	n0					g6969.t2	
N2.HOG0010974	OG0008864	n0					g6968.t1	
N2.HOG0010975	OG0008865	n0					g6966.t1	
N2.HOG0010976	OG0008866	n0					g6964.t1	
N2.HOG0010977	OG0008867	n0					g6962.t3	
N2.HOG0010978	OG0008868	n0					g6959.t1	
N2.HOG0010979	OG0008869	n0					g6958.t1	
N2.HOG0010980	OG0008870	n0					g6957.t1	
N2.HOG0010981	OG0008871	n0					g6955.t3	
N2.HOG0010982	OG0008872	n0					g6950.t1	
N2.HOG0010983	OG0008873	n0					g6953.t1	
N2.HOG0010984	OG0008874	n0					g6951.t1	
N2.HOG0010985	OG0008875	n0					g6947.t1	
N2.HOG0010986	OG0008876	n0					g6946.t1	
N2.HOG0010987	OG0008877	n0					g6945.t1	
N2.HOG0010988	OG0008878	n0					g6944.t1	
N2.HOG0010989	OG0008879	n0					g6943.t1	
N2.HOG0010990	OG0008880	n0					g6942.t1	
N2.HOG0010991	OG0008881	n0					g6941.t1	
N2.HOG0010992	OG0008882	n0					g6940.t1	
N2.HOG0010993	OG0008883	n0					g6939.t2	
N2.HOG0010994	OG0008884	n0					g6937.t1	
N2.HOG0010995	OG0008885	n0					g6935.t1	
N2.HOG0010996	OG0008886	n0					g6936.t1	
N2.HOG0010997	OG0008887	n0					g6933.t1	
N2.HOG0010998	OG0008888	n0					g6931.t1	
N2.HOG0010999	OG0008889	n0					g6930.t1	
N2.HOG0011000	OG0008890	n0					g6929.t1	
N2.HOG0011001	OG0008891	n0					g6927.t1	
N2.HOG0011002	OG0008892	n0					g6925.t1	
N2.HOG0011003	OG0008893	n0					g6924.t1	
N2.HOG0011004	OG0008894	n0					g6923.t1	
N2.HOG0011005	OG0008895	n0					g6921.t1	
N2.HOG0011006	OG0008896	n0					g6920.t1	
N2.HOG0011007	OG0008897	n0					g6918.t2	
N2.HOG0011008	OG0008898	n0					g6912.t2	
N2.HOG0011009	OG0008899	n0					g6910.t1	
N2.HOG0011010	OG0008900	n0					g6914.t1	
N2.HOG0011011	OG0008901	n0					g6908.t1	
N2.HOG0011012	OG0008902	n0					g6903.t3	
N2.HOG0011013	OG0008903	n0					g6899.t1	
N2.HOG0011014	OG0008904	n0					g6895.t1	
N2.HOG0011015	OG0008905	n0					g6894.t1	
N2.HOG0011016	OG0008906	n0					g6892.t1	
N2.HOG0011017	OG0008907	n0					g6890.t1	
N2.HOG0011018	OG0008908	n0					g6889.t1	
N2.HOG0011019	OG0008909	n0					g6887.t1	
N2.HOG0011020	OG0008910	n0					g6886.t1	
N2.HOG0011021	OG0008911	n0					g6884.t1	
N2.HOG0011022	OG0008912	n0					g6883.t1	
N2.HOG0011023	OG0008913	n0					g6881.t1	
N2.HOG0011024	OG0008914	n0					g6878.t2	
N2.HOG0011025	OG0008915	n0					g6876.t1	
N2.HOG0011026	OG0008916	n0					g6874.t1	
N2.HOG0011027	OG0008917	n0					g6875.t1	
N2.HOG0011028	OG0008918	n0					g6872.t1	
N2.HOG0011029	OG0008919	n0					g6871.t1	
N2.HOG0011030	OG0008920	n0					g6869.t1	
N2.HOG0011031	OG0008921	n0					g6867.t1	
N2.HOG0011032	OG0008922	n0					g6864.t1	
N2.HOG0011033	OG0008923	n0					g6862.t1	
N2.HOG0011034	OG0008924	n0					g6859.t1	
N2.HOG0011035	OG0008925	n0					g6857.t1	
N2.HOG0011036	OG0008926	n0					g6855.t1	
N2.HOG0011037	OG0008927	n0					g6854.t1	
N2.HOG0011038	OG0008928	n0					g6853.t3	
N2.HOG0011039	OG0008929	n0					g6849.t1	
N2.HOG0011040	OG0008930	n0					g6846.t1	
N2.HOG0011041	OG0008931	n0					g6845.t1	
N2.HOG0011042	OG0008932	n0					g6844.t1	
N2.HOG0011043	OG0008933	n0					g6843.t1	
N2.HOG0011044	OG0008934	n0					g6841.t2	
N2.HOG0011045	OG0008936	n0					g6836.t1	
N2.HOG0011046	OG0008937	n0					g6835.t1	
N2.HOG0011047	OG0008938	n0					g6829.t2	
N2.HOG0011048	OG0008939	n0					g6827.t1	
N2.HOG0011049	OG0008940	n0					g6822.t1	
N2.HOG0011050	OG0008941	n0					g6816.t1	
N2.HOG0011051	OG0008942	n0					g6815.t1	
N2.HOG0011052	OG0008943	n0					g6814.t1	
N2.HOG0011053	OG0008944	n0					g6813.t1	
N2.HOG0011054	OG0008945	n0					g6809.t1	
N2.HOG0011055	OG0008946	n0					g6807.t1	
N2.HOG0011056	OG0008947	n0					g6806.t1	
N2.HOG0011057	OG0008948	n0					g6805.t1	
N2.HOG0011058	OG0008949	n0					g6802.t1	
N2.HOG0011059	OG0008950	n0					g6801.t1	
N2.HOG0011060	OG0008951	n0					g6800.t1	
N2.HOG0011061	OG0008952	n0					g6799.t1	
N2.HOG0011062	OG0008953	n0					g6798.t1	
N2.HOG0011063	OG0008954	n0					g6797.t1	
N2.HOG0011064	OG0008955	n0					g6795.t1	
N2.HOG0011065	OG0008956	n0					g6794.t1	
N2.HOG0011066	OG0008957	n0					g6792.t1	
N2.HOG0011067	OG0008958	n0					g6793.t1	
N2.HOG0011068	OG0008959	n0					g6791.t1	
N2.HOG0011069	OG0008960	n0					g6789.t1	
N2.HOG0011070	OG0008961	n0					g6787.t1	
N2.HOG0011071	OG0008962	n0					g6783.t2	
N2.HOG0011072	OG0008963	n0					g6782.t1	
N2.HOG0011073	OG0008964	n0					g6779.t1	
N2.HOG0011074	OG0008965	n0					g6778.t1	
N2.HOG0011075	OG0008966	n0					g6776.t1	
N2.HOG0011076	OG0008967	n0					g6775.t1	
N2.HOG0011077	OG0008968	n0					g6771.t1	
N2.HOG0011078	OG0008969	n0					g6770.t1	
N2.HOG0011079	OG0008970	n0					g6769.t1	
N2.HOG0011080	OG0008971	n0					g6767.t3	
N2.HOG0011081	OG0008972	n0					g6766.t1	
N2.HOG0011082	OG0008973	n0					g6765.t1	
N2.HOG0011083	OG0008974	n0					g6755.t1	
N2.HOG0011084	OG0008975	n0					g6753.t1	
N2.HOG0011085	OG0008976	n0					g6751.t2	
N2.HOG0011086	OG0008977	n0					g6750.t1	
N2.HOG0011087	OG0008978	n0					g6747.t1	
N2.HOG0011088	OG0008979	n0					g6746.t1	
N2.HOG0011089	OG0008980	n0					g6745.t1	
N2.HOG0011090	OG0008981	n0					g6744.t1	
N2.HOG0011091	OG0008982	n0					g6742.t1	
N2.HOG0011092	OG0008983	n0					g6740.t1	
N2.HOG0011093	OG0008984	n0					g6739.t3	
N2.HOG0011094	OG0008985	n0					g6738.t1	
N2.HOG0011095	OG0008986	n0					g6737.t1	
N2.HOG0011096	OG0008987	n0					g6736.t1	
N2.HOG0011097	OG0008988	n0					g6731.t1	
N2.HOG0011098	OG0008989	n0					g6730.t1	
N2.HOG0011099	OG0008990	n0					g6728.t1	
N2.HOG0011100	OG0008991	n0					g6727.t1	
N2.HOG0011101	OG0008992	n0					g6725.t1	
N2.HOG0011102	OG0008993	n0					g6720.t1	
N2.HOG0011103	OG0008994	n0					g6716.t2	
N2.HOG0011104	OG0008995	n0					g6715.t1	
N2.HOG0011105	OG0008996	n0					g6713.t1	
N2.HOG0011106	OG0008997	n0					g6708.t1	
N2.HOG0011107	OG0008998	n0					g6706.t1	
N2.HOG0011108	OG0008999	n0					g6704.t2	
N2.HOG0011109	OG0009000	n0					g6702.t1	
N2.HOG0011110	OG0009001	n0					g6700.t1	
N2.HOG0011111	OG0009002	n0					g6697.t1	
N2.HOG0011112	OG0009003	n0					g6696.t1	
N2.HOG0011113	OG0009004	n0					g6695.t1	
N2.HOG0011114	OG0009005	n0					g6693.t1	
N2.HOG0011115	OG0009006	n0					g6674.t3	
N2.HOG0011116	OG0009007	n0					g6692.t1	
N2.HOG0011117	OG0009008	n0					g6691.t1	
N2.HOG0011118	OG0009009	n0					g6689.t1	
N2.HOG0011119	OG0009010	n0					g6688.t1	
N2.HOG0011120	OG0009011	n0					g6687.t4	
N2.HOG0011121	OG0009012	n0					g6684.t1	
N2.HOG0011122	OG0009013	n0					g6680.t1	
N2.HOG0011123	OG0009014	n0					g6678.t1	
N2.HOG0011124	OG0009015	n0					g6677.t1	
N2.HOG0011125	OG0009016	n0					g6671.t1	
N2.HOG0011126	OG0009017	n0					g6661.t1	
N2.HOG0011127	OG0009018	n0					g6662.t2	
N2.HOG0011128	OG0009019	n0					g6664.t1	
N2.HOG0011129	OG0009020	n0					g6665.t1	
N2.HOG0011130	OG0009021	n0					g6669.t1	
N2.HOG0011131	OG0009022	n0					g6660.t1	
N2.HOG0011132	OG0009023	n0					g6659.t2	
N2.HOG0011133	OG0009024	n0					g6658.t1	
N2.HOG0011134	OG0009025	n0					g6656.t1	
N2.HOG0011135	OG0009026	n0					g6654.t1	
N2.HOG0011136	OG0009027	n0					g6652.t1	
N2.HOG0011137	OG0009028	n0					g6648.t1	
N2.HOG0011138	OG0009029	n0					g6647.t1	
N2.HOG0011139	OG0009030	n0					g6645.t1	
N2.HOG0011140	OG0009031	n0					g6643.t1	
N2.HOG0011141	OG0009032	n0					g6639.t1	
N2.HOG0011142	OG0009033	n0					g6638.t10	
N2.HOG0011143	OG0009034	n0					g6636.t1	
N2.HOG0011144	OG0009035	n0					g6635.t2	
N2.HOG0011145	OG0009036	n0					g6632.t2	
N2.HOG0011146	OG0009037	n0					g6629.t1	
N2.HOG0011147	OG0009039	n0					g6616.t1	
N2.HOG0011148	OG0009040	n0					g6614.t1	
N2.HOG0011149	OG0009041	n0					g6613.t1	
N2.HOG0011150	OG0009042	n0					g6609.t1	
N2.HOG0011151	OG0009043	n0					g6608.t1	
N2.HOG0011152	OG0009044	n0					g6604.t1	
N2.HOG0011153	OG0009045	n0					g6599.t1	
N2.HOG0011154	OG0009046	n0					g6596.t1	
N2.HOG0011155	OG0009047	n0					g6597.t1	
N2.HOG0011156	OG0009048	n0					g6593.t3	
N2.HOG0011157	OG0009049	n0					g6592.t1	
N2.HOG0011158	OG0009050	n0					g6590.t1	
N2.HOG0011159	OG0009051	n0					g6589.t1	
N2.HOG0011160	OG0009052	n0					g6581.t1	
N2.HOG0011161	OG0009053	n0					g6580.t1	
N2.HOG0011162	OG0009054	n0					g6579.t1	
N2.HOG0011163	OG0009055	n0					g6578.t2	
N2.HOG0011164	OG0009056	n0					g6577.t3	
N2.HOG0011165	OG0009057	n0					g6575.t1	
N2.HOG0011166	OG0009058	n0					g6571.t1	
N2.HOG0011167	OG0009059	n0					g6572.t3	
N2.HOG0011168	OG0009060	n0					g6569.t2	
N2.HOG0011169	OG0009061	n0					g6568.t1	
N2.HOG0011170	OG0009062	n0					g6567.t1	
N2.HOG0011171	OG0009063	n0					g6565.t1	
N2.HOG0011172	OG0009064	n0					g6563.t1	
N2.HOG0011173	OG0009065	n0					g6561.t1	
N2.HOG0011174	OG0009066	n0					g6560.t1	
N2.HOG0011175	OG0009067	n0					g6558.t1	
N2.HOG0011176	OG0009068	n0					g6557.t1	
N2.HOG0011177	OG0009069	n0					g6556.t1	
N2.HOG0011178	OG0009070	n0					g6555.t4	
N2.HOG0011179	OG0009071	n0						g22705.t3
N2.HOG0011180	OG0009072	n0					g4527.t1	
N2.HOG0011181	OG0009073	n0					g4528.t1	
N2.HOG0011182	OG0009074	n0					g4535.t2	g22656.t2
N2.HOG0011183	OG0009075	n0					g4540.t1	
N2.HOG0011184	OG0009076	n0					g4549.t1	g22643.t1
N2.HOG0011185	OG0009077	n0					g4566.t1	g22669.t2
N2.HOG0011186	OG0009078	n0					g4569.t1	
N2.HOG0011187	OG0009079	n0					g4571.t1	g22679.t1
N2.HOG0011188	OG0009081	n0					g4489.t1	g21931.t1
N2.HOG0011189	OG0009082	n0					g4479.t1	g21922.t1
N2.HOG0011190	OG0009083	n0					g4468.t1	g21911.t1
N2.HOG0011191	OG0009084	n0					g4450.t1	g22295.t1
N2.HOG0011192	OG0009085	n0					g4438.t1	g22307.t1
N2.HOG0011193	OG0009086	n0					g4427.t1	g22319.t1
N2.HOG0011194	OG0009087	n0					g4419.t1	g22327.t1
N2.HOG0011195	OG0009088	n0						g22337.t1
N2.HOG0011196	OG0009089	n0					g4408.t1	g22340.t1
N2.HOG0011197	OG0009090	n0					g4326.t1	g22407.t1
N2.HOG0011198	OG0009091	n0					g4324.t1	g22408.t2
N2.HOG0011199	OG0009092	n0						g22409.t1
N2.HOG0011200	OG0009093	n0					g4313.t1	
N2.HOG0011201	OG0009094	n0						g22357.t1
N2.HOG0011202	OG0009095	n0					g4334.t1	
N2.HOG0011203	OG0009096	n0					g4353.t1	g22375.t1
N2.HOG0011204	OG0009097	n0					g4354.t1	
N2.HOG0011205	OG0009098	n0					g4355.t1	g22374.t1
N2.HOG0011206	OG0009099	n0					g4361.t1	
N2.HOG0011207	OG0009100	n0					g4362.t3	
N2.HOG0011208	OG0009101	n0					g4363.t1	
N2.HOG0011209	OG0009102	n0					g4367.t1	g22365.t1
N2.HOG0011210	OG0009103	n0					g4368.t1	
N2.HOG0011211	OG0009104	n0					g4369.t3	
N2.HOG0011212	OG0009105	n0					g4371.t4	
N2.HOG0011213	OG0009106	n0					g4373.t1	
N2.HOG0011214	OG0009107	n0					g4377.t2	
N2.HOG0011215	OG0009108	n0					g4378.t1	
N2.HOG0011216	OG0009109	n0					g4381.t1	
N2.HOG0011217	OG0009110	n0					g4309.t1	
N2.HOG0011218	OG0009111	n0					g4308.t1	
N2.HOG0011219	OG0009112	n0					g4306.t1	
N2.HOG0011220	OG0009113	n0					g4279.t1	
N2.HOG0011221	OG0009114	n0					g4270.t1	g22562.t1
N2.HOG0011222	OG0009115	n0					g4249.t1	g22540.t1
N2.HOG0011223	OG0009116	n0					g4213.t2	g22502.t2
N2.HOG0011224	OG0009117	n0					g4210.t1	g22499.t1
N2.HOG0011225	OG0009118	n0					g4204.t1	g22495.t1
N2.HOG0011226	OG0009119	n0					g4203.t1	g22494.t1
N2.HOG0011227	OG0009120	n0					g4193.t2	g22485.t2
N2.HOG0011228	OG0009121	n0					g4176.t1	g22467.t1
N2.HOG0011229	OG0009122	n0					g4173.t1	g22464.t1
N2.HOG0011230	OG0009123	n0					g4169.t1	g22460.t1
N2.HOG0011231	OG0009124	n0					g4168.t1	g22459.t1
N2.HOG0011232	OG0009125	n0					g4167.t4	g22457.t3
N2.HOG0011233	OG0009126	n0					g4155.t1	
N2.HOG0011234	OG0009127	n0					g4145.t1	g22574.t1
N2.HOG0011235	OG0009128	n0					g4135.t1	g22583.t1
N2.HOG0011236	OG0009129	n0					g4103.t1	g21976.t1
N2.HOG0011237	OG0009130	n0					g4095.t1	
N2.HOG0011238	OG0009131	n0						g21983.t1
N2.HOG0011239	OG0009132	n0					g4092.t1	g21986.t1
N2.HOG0011240	OG0009133	n0					g4091.t1	g21987.t1
N2.HOG0011241	OG0009134	n0					g4085.t1	g21993.t1
N2.HOG0011242	OG0009135	n0					g4072.t1	g22006.t1
N2.HOG0011243	OG0009136	n0					g4049.t1	g22030.t1
N2.HOG0011244	OG0009137	n0					g4041.t1	g22037.t1
N2.HOG0011245	OG0009138	n0					g4017.t1	g22061.t1
N2.HOG0011246	OG0009139	n0						g22072.t1
N2.HOG0011247	OG0009140	n0					g4006.t1	g22073.t1
N2.HOG0011248	OG0009141	n0					g3969.t1	g22109.t1
N2.HOG0011249	OG0009142	n0					g3965.t1	g22112.t1
N2.HOG0011250	OG0009143	n0					g3964.t1	g22114.t1
N2.HOG0011251	OG0009144	n0					g3962.t1	g22116.t2
N2.HOG0011252	OG0009145	n0					g3958.t2	g22120.t1
N2.HOG0011253	OG0009146	n0					g3914.t1	g22162.t1
N2.HOG0011254	OG0009147	n0					g3937.t1	g22139.t6
N2.HOG0011255	OG0009148	n0					g3939.t1	
N2.HOG0011256	OG0009149	n0					g3903.t1	g22173.t2
N2.HOG0011257	OG0009150	n0					g3890.t1	g22185.t1
N2.HOG0011258	OG0009151	n0					g3877.t1	g22197.t1
N2.HOG0011259	OG0009152	n0					g3849.t1	g22224.t1
N2.HOG0011260	OG0009153	n0					g3831.t1	g22243.t1
N2.HOG0011261	OG0009154	n0					g3821.t1	g22254.t1, g22255.t1
N2.HOG0011262	OG0009155	n0					g3808.t2	g22266.t2
N2.HOG0011263	OG0009156	n0					g3802.t1	g22272.t1
N2.HOG0011264	OG0009157	n0						g22278.t1
N2.HOG0011265	OG0009158	n0					g3777.t2	
N2.HOG0011266	OG0009159	n0					g3776.t1	
N2.HOG0011267	OG0009160	n0					g3771.t1	
N2.HOG0011268	OG0009161	n0					g3769.t2	
N2.HOG0011269	OG0009162	n0					g3768.t1	
N2.HOG0011270	OG0009163	n0					g3762.t2	
N2.HOG0011271	OG0009164	n0					g3761.t1	
N2.HOG0011272	OG0009165	n0					g3760.t1	
N2.HOG0011273	OG0009166	n0					g3756.t2	
N2.HOG0011274	OG0009167	n0					g3752.t1	
N2.HOG0011275	OG0009168	n0					g3751.t1	
N2.HOG0011276	OG0009169	n0					g3741.t4	
N2.HOG0011277	OG0009170	n0					g3738.t2	
N2.HOG0011278	OG0009171	n0					g3727.t1	
N2.HOG0011279	OG0009172	n0					g3725.t1	
N2.HOG0011280	OG0009173	n0					g3720.t1	
N2.HOG0011281	OG0009174	n0					g3713.t3	
N2.HOG0011282	OG0009175	n0					g3712.t1	
N2.HOG0011283	OG0009176	n0					g3711.t1	
N2.HOG0011284	OG0009177	n0					g3695.t1	
N2.HOG0011285	OG0009178	n0					g3696.t1	
N2.HOG0011286	OG0009179	n0					g3698.t1	
N2.HOG0011287	OG0009180	n0					g3699.t1	
N2.HOG0011288	OG0009181	n0					g3700.t1	
N2.HOG0011289	OG0009182	n0					g3701.t1	
N2.HOG0011290	OG0009183	n0					g3702.t1	
N2.HOG0011291	OG0009184	n0					g3709.t1	
N2.HOG0011292	OG0009185	n0					g3687.t1	
N2.HOG0011293	OG0009186	n0					g3686.t1	
N2.HOG0011294	OG0009187	n0					g3684.t1	
N2.HOG0011295	OG0009188	n0					g3683.t1	
N2.HOG0011296	OG0009189	n0					g3679.t2	
N2.HOG0011297	OG0009190	n0					g3676.t1	
N2.HOG0011298	OG0009191	n0					g3675.t1	
N2.HOG0011299	OG0009192	n0					g3674.t1	
N2.HOG0011300	OG0009193	n0					g3672.t3	
N2.HOG0011301	OG0009194	n0					g3671.t1	
N2.HOG0011302	OG0009195	n0					g3670.t2	
N2.HOG0011303	OG0009196	n0					g3661.t1	
N2.HOG0011304	OG0009197	n0					g3659.t1	
N2.HOG0011305	OG0009198	n0					g3658.t1	
N2.HOG0011306	OG0009199	n0					g3655.t1	
N2.HOG0011307	OG0009200	n0					g3654.t1	
N2.HOG0011308	OG0009201	n0					g3653.t2	
N2.HOG0011309	OG0009202	n0					g3650.t2	
N2.HOG0011310	OG0009203	n0					g3649.t2	
N2.HOG0011311	OG0009204	n0					g3648.t1	
N2.HOG0011312	OG0009205	n0					g3644.t2	
N2.HOG0011313	OG0009206	n0					g3643.t1	
N2.HOG0011314	OG0009207	n0					g3642.t1	
N2.HOG0011315	OG0009208	n0					g3640.t1	
N2.HOG0011316	OG0009209	n0					g3631.t1	
N2.HOG0011317	OG0009210	n0					g3629.t1	
N2.HOG0011318	OG0009211	n0					g3628.t1	
N2.HOG0011319	OG0009212	n0					g3625.t1	
N2.HOG0011320	OG0009213	n0					g3622.t1	
N2.HOG0011321	OG0009214	n0					g3621.t1	
N2.HOG0011322	OG0009215	n0					g3616.t1	
N2.HOG0011323	OG0009216	n0					g3608.t1	
N2.HOG0011324	OG0009217	n0					g3603.t1	
N2.HOG0011325	OG0009218	n0					g3601.t1	
N2.HOG0011326	OG0009219	n0					g3599.t1	
N2.HOG0011327	OG0009220	n0					g3598.t1	
N2.HOG0011328	OG0009221	n0					g3596.t1	
N2.HOG0011329	OG0009222	n0					g3593.t1	
N2.HOG0011330	OG0009223	n0					g3586.t1	
N2.HOG0011331	OG0009224	n0					g3579.t1	
N2.HOG0011332	OG0009225	n0					g3577.t1	
N2.HOG0011333	OG0009226	n0					g3576.t1	
N2.HOG0011334	OG0009227	n0					g110.t2	
N2.HOG0011335	OG0009228	n0					g3569.t1	
N2.HOG0011336	OG0009229	n0					g3563.t1	
N2.HOG0011337	OG0009230	n0					g3561.t1	
N2.HOG0011338	OG0009231	n0					g3557.t1	
N2.HOG0011339	OG0009232	n0					g3555.t3	
N2.HOG0011340	OG0009233	n0					g3554.t5	
N2.HOG0011341	OG0009234	n0					g3550.t3	
N2.HOG0011342	OG0009235	n0					g77.t1	
N2.HOG0011343	OG0009236	n0					g3537.t1	
N2.HOG0011344	OG0009237	n0					g3535.t1	
N2.HOG0011345	OG0009238	n0					g3525.t1	
N2.HOG0011346	OG0009239	n0					g3523.t2	
N2.HOG0011347	OG0009240	n0					g3522.t1	
N2.HOG0011348	OG0009241	n0					g3521.t1	
N2.HOG0011349	OG0009242	n0					g3518.t1	
N2.HOG0011350	OG0009243	n0					g3517.t1	
N2.HOG0011351	OG0009244	n0					g3516.t1	
N2.HOG0011352	OG0009245	n0					g3515.t1	
N2.HOG0011353	OG0009246	n0					g18243.t1	
N2.HOG0011354	OG0009248	n0					g18239.t1	
N2.HOG0011355	OG0009249	n0					g18238.t1	
N2.HOG0011356	OG0009250	n0					g18237.t1	
N2.HOG0011357	OG0009251	n0					g18235.t2	
N2.HOG0011358	OG0009252	n0					g18234.t1	
N2.HOG0011359	OG0009253	n0					g18230.t1	
N2.HOG0011360	OG0009254	n0					g18229.t2	
N2.HOG0011361	OG0009255	n0					g18226.t1	
N2.HOG0011362	OG0009256	n0					g18227.t1	
N2.HOG0011363	OG0009257	n0					g18225.t1	
N2.HOG0011364	OG0009258	n0					g18224.t2	
N2.HOG0011365	OG0009259	n0					g18223.t2	
N2.HOG0011366	OG0009260	n0					g18220.t1	
N2.HOG0011367	OG0009261	n0					g18216.t1	
N2.HOG0011368	OG0009262	n0					g18213.t1	
N2.HOG0011369	OG0009263	n0					g18210.t1	
N2.HOG0011370	OG0009264	n0					g10458.t1	
N2.HOG0011371	OG0009265	n0					g18198.t2	
N2.HOG0011372	OG0009266	n0					g18196.t1	
N2.HOG0011373	OG0009267	n0					g18195.t2	
N2.HOG0011374	OG0009268	n0					g18194.t1	
N2.HOG0011375	OG0009269	n0					g18191.t1	
N2.HOG0011376	OG0009270	n0					g18190.t1	
N2.HOG0011377	OG0009271	n0					g18189.t1	
N2.HOG0011378	OG0009272	n0					g18188.t1	
N2.HOG0011379	OG0009273	n0					g18185.t1	
N2.HOG0011380	OG0009274	n0					g18184.t1	
N2.HOG0011381	OG0009275	n0					g18174.t1	
N2.HOG0011382	OG0009276	n0					g18173.t2	
N2.HOG0011383	OG0009277	n0					g18170.t2	
N2.HOG0011384	OG0009278	n0					g18169.t1	
N2.HOG0011385	OG0009279	n0					g18168.t1	
N2.HOG0011386	OG0009280	n0					g18167.t1	
N2.HOG0011387	OG0009281	n0					g18162.t1	
N2.HOG0011388	OG0009282	n0					g18160.t1	
N2.HOG0011389	OG0009283	n0					g18158.t2	
N2.HOG0011390	OG0009284	n0					g18155.t1	
