HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N1.HOG0008393	OG0005466	n0		ApeQuad09701-RA	rna-XM_040184797.1		g19830.t1	
N1.HOG0008394	OG0005467	n0		ApeQuad09700-RA	rna-XM_040184776.1		g19831.t1	
N1.HOG0008395	OG0005468	n0		ApeQuad09704-RA	rna-XM_040169537.1		g19833.t1	
N1.HOG0008396	OG0005469	n0		ApeQuad09743-RA	rna-XM_040169883.1		g19838.t1	
N1.HOG0008397	OG0005470	n0		ApeQuad09710-RA	rna-XM_040169882.1		g21.t1	
N1.HOG0008398	OG0005471	n0		ApeQuad09712-RA	rna-XM_040169952.1		g19842.t1	
N1.HOG0008399	OG0005472	n0		ApeQuad09713-RA	rna-XM_040169965.1		g19843.t1	
N1.HOG0008400	OG0005473	n0		ApeQuad09714-RA	rna-XM_040169973.1		g19844.t1	
N1.HOG0008401	OG0005474	n0		ApeQuad09715-RA	rna-XM_040169976.1		g19846.t1	
N1.HOG0008402	OG0005475	n0		ApeQuad09719-RA	rna-XM_040169968.1		g19849.t1	
N1.HOG0008403	OG0005476	n0		ApeQuad09720-RA	rna-XM_040169975.1		g19852.t1	
N1.HOG0008404	OG0005477	n0		ApeQuad09721-RA	rna-XM_040169964.1		g19850.t1	
N1.HOG0008405	OG0005478	n0		ApeQuad09722-RA	rna-XM_040169960.1		g19853.t2	
N1.HOG0008406	OG0005479	n0		ApeQuad09726-RA	rna-XM_040169980.1		g19856.t1	
N1.HOG0008407	OG0005480	n0		ApeQuad09730-RA	rna-XM_040184788.1		g19858.t1	
N1.HOG0008408	OG0005481	n0		ApeQuad09733-RA	rna-XM_040169182.1		g19860.t1	
N1.HOG0008409	OG0005482	n0			rna-XM_040169310.1, rna-XM_040184775.1		g19861.t1	
N1.HOG0008410	OG0005483	n0		ApeQuad09735-RA	rna-XM_040184804.1		g19863.t2	
N1.HOG0008411	OG0005484	n0		ApeQuad09736-RA	rna-XM_040184787.1		g19864.t1	
N1.HOG0008412	OG0005485	n0		ApeQuad09738-RA	rna-XM_040184805.1		g19866.t1	
N1.HOG0008413	OG0005486	n0		ApeQuad09739-RA	rna-XM_040184785.1		g19867.t1	
N1.HOG0008414	OG0005487	n0		ApeQuad09740-RA	rna-XM_040161635.1, rna-XM_040184696.1			
N1.HOG0008415	OG0005488	n0		ApeQuad09742-RA	rna-XM_040184766.1		g19870.t1	
N1.HOG0008416	OG0005489	n0		ApeQuad21917-RA	rna-XM_040184808.1		g19873.t1	
N1.HOG0008417	OG0005490	n0		ApeQuad09744-RA	rna-XM_040184802.1		g19874.t1	
N1.HOG0008418	OG0005491	n0		ApeQuad09745-RA	rna-XM_040184790.1		g19875.t1	
N1.HOG0008419	OG0005492	n0		ApeQuad09746-RA	rna-XM_040184789.1		g19876.t1	
N1.HOG0008420	OG0005493	n0		ApeQuad09750-RA	rna-XM_040184694.1		g19878.t2	
N1.HOG0008421	OG0005494	n0		ApeQuad08256-RA, ApeQuad09751-RA	rna-XM_040184753.1			
N1.HOG0008422	OG0005495	n0		ApeQuad09758-RA	rna-XM_040185269.1		g19880.t1	
N1.HOG0008423	OG0005496	n0		ApeQuad09761-RA	rna-XM_040184270.1		g19882.t1	
N1.HOG0008424	OG0005497	n0		ApeQuad09762-RA	rna-XM_040184271.1		g19883.t1	
N1.HOG0008425	OG0005498	n0		ApeQuad09766-RA	rna-XM_040185233.1		g19887.t1	
N1.HOG0008426	OG0005499	n0		ApeQuad09771-RA	rna-XM_040184365.1		g19890.t1	
N1.HOG0008427	OG0005500	n0		ApeQuad09774-RA	rna-XM_040184312.1		g19891.t1	
N1.HOG0008428	OG0005501	n0		ApeQuad09775-RA	rna-XM_040184313.1		g19892.t1	
N1.HOG0008429	OG0005502	n0		ApeQuad09776-RA	rna-XM_040184584.1		g19893.t1	
N1.HOG0008430	OG0005503	n0		ApeQuad09778-RA	rna-XM_040184729.1		g19894.t2	
N1.HOG0008431	OG0005504	n0		ApeQuad09779-RA	rna-XM_040185051.1		g19896.t2	
N1.HOG0008432	OG0005505	n0		ApeQuad09783-RA	rna-XM_040184692.1		g19898.t1	
N1.HOG0008433	OG0005506	n0		ApeQuad09785-RA	rna-XM_040184691.1		g19899.t1	
N1.HOG0008434	OG0005507	n0		ApeQuad09787-RA			g19900.t1, g1477.t1	
N1.HOG0008435	OG0005508	n0		ApeQuad01273-RA	rna-XM_040183861.1		g19901.t1	
N1.HOG0008436	OG0005509	n0		ApeQuad09788-RA	rna-XM_040183868.1		g19902.t1	
N1.HOG0008437	OG0005510	n0		ApeQuad09793-RA	rna-XM_040184372.1		g19937.t1	
N1.HOG0008438	OG0005511	n0		ApeQuad09795-RA	rna-XM_040184626.1		g19936.t1	
N1.HOG0008439	OG0005512	n1		ApeQuad01593-RA				
N1.HOG0008440	OG0005512	n2		ApeQuad09796-RA				
N1.HOG0008441	OG0005513	n0		ApeQuad09803-RA	rna-XM_040184690.1		g12231.t1	
N1.HOG0008442	OG0005514	n0		ApeQuad09804-RA	rna-XM_040184961.1, rna-XM_040169502.1			
N1.HOG0008443	OG0005515	n0		ApeQuad09805-RA	rna-XM_040184402.1		g19932.t1	
N1.HOG0008444	OG0005516	n0		ApeQuad09806-RA	rna-XM_040185010.1		g19931.t1	
N1.HOG0008445	OG0005517	n0		ApeQuad09807-RA	rna-XM_040185014.1		g19929.t1	
N1.HOG0008446	OG0005518	n0		ApeQuad09809-RA	rna-XM_040185356.1		g19928.t1	
N1.HOG0008447	OG0005519	n0		ApeQuad09810-RA	rna-XM_040184545.1		g19927.t1	
N1.HOG0008448	OG0005520	n0		ApeQuad09811-RA	rna-XM_040183634.1		g19926.t1	
N1.HOG0008449	OG0005521	n0		ApeQuad09812-RA	rna-XM_040183631.1		g19925.t1	
N1.HOG0008450	OG0005522	n0		ApeQuad09813-RA	rna-XM_040183626.1		g19920.t1	
N1.HOG0008451	OG0005523	n0		ApeQuad09814-RA	rna-XM_040183624.1		g19924.t1	
N1.HOG0008452	OG0005524	n0		ApeQuad09816-RA	rna-XM_040183421.1		g19921.t1	
N1.HOG0008453	OG0005525	n0		ApeQuad09817-RA	rna-XM_040183425.1		g19919.t1	
N1.HOG0008454	OG0005526	n0		ApeQuad09819-RA	rna-XM_040183424.1		g19918.t1	
N1.HOG0008455	OG0005527	n0		ApeQuad09820-RA	rna-XM_040183419.1		g19916.t2	
N1.HOG0008456	OG0005528	n0		ApeQuad09823-RA	rna-XM_040183426.1		g19914.t1	
N1.HOG0008457	OG0005529	n0		ApeQuad09824-RA	rna-XM_040183417.1		g19912.t2	
N1.HOG0008458	OG0005530	n0		ApeQuad09830-RA	rna-XM_040183966.1		g19907.t1	
N1.HOG0008459	OG0005531	n0		ApeQuad09834-RA	rna-XM_040184601.1		g19939.t1	
N1.HOG0008460	OG0005532	n0		ApeQuad09835-RA	rna-XM_040184602.1		g19940.t3	
N1.HOG0008461	OG0005533	n0		ApeQuad09836-RA	rna-XM_040184605.1		g19942.t1	
N1.HOG0008462	OG0005534	n0		ApeQuad09840-RA	rna-XM_040184364.1		g19946.t1	
N1.HOG0008463	OG0005535	n0		ApeQuad09844-RA	rna-XM_040185039.1		g19949.t1	
N1.HOG0008464	OG0005536	n0		ApeQuad09846-RA	rna-XM_040183846.1		g19951.t1	
N1.HOG0008465	OG0005537	n0		ApeQuad09847-RA	rna-XM_040183845.1		g19952.t1	
N1.HOG0008466	OG0005538	n0		ApeQuad09848-RA	rna-XM_040183847.1		g19953.t1	
N1.HOG0008467	OG0005539	n0		ApeQuad09850-RA	rna-XM_040184597.1		g19956.t1	
N1.HOG0008468	OG0005540	n0		ApeQuad09851-RA	rna-XM_040184748.1		g19957.t1	
N1.HOG0008469	OG0005541	n0		ApeQuad09854-RA	rna-XM_040184599.1		g19963.t1	
N1.HOG0008470	OG0005542	n0		ApeQuad09855-RA	rna-XM_040184835.1		g19964.t1	
N1.HOG0008471	OG0005543	n0		ApeQuad09857-RA	rna-XM_040184743.1		g19965.t1	
N1.HOG0008472	OG0005544	n0		ApeQuad09856-RA	rna-XM_040184742.1		g19966.t1	
N1.HOG0008473	OG0005545	n0		ApeQuad09862-RA	rna-XM_040183345.1		g19969.t1	
N1.HOG0008474	OG0005546	n0		ApeQuad09863-RA	rna-XM_040183344.1		g19970.t1	
N1.HOG0008475	OG0005547	n0		ApeQuad09864-RA	rna-XM_040183335.1		g19971.t1	
N1.HOG0008476	OG0005548	n0		ApeQuad09865-RA	rna-XM_040183323.1		g19972.t2	
N1.HOG0008477	OG0005549	n0		ApeQuad09866-RA	rna-XM_040183312.1		g19973.t1	
N1.HOG0008478	OG0005550	n0		ApeQuad09867-RA	rna-XM_040183314.1		g19975.t1	
N1.HOG0008479	OG0005551	n0		ApeQuad09868-RA	rna-XM_040183339.1		g19977.t1	
N1.HOG0008480	OG0005552	n0		ApeQuad09869-RA	rna-XM_040183319.1		g19978.t2	
N1.HOG0008481	OG0005553	n0		ApeQuad09872-RA	rna-XM_040183324.1		g19981.t1	
N1.HOG0008482	OG0005554	n0		ApeQuad09873-RA	rna-XM_040183321.1		g19982.t2	
N1.HOG0008483	OG0005555	n0		ApeQuad09875-RA	rna-XM_040183338.1		g19983.t1	
N1.HOG0008484	OG0005556	n0		ApeQuad09882-RA	rna-XM_040183605.1		g19991.t1	
N1.HOG0008485	OG0005557	n0		ApeQuad09883-RA	rna-XM_040183600.1		g19992.t2	
N1.HOG0008486	OG0005558	n0		ApeQuad09884-RA	rna-XM_040183599.1		g19993.t2	
N1.HOG0008487	OG0005559	n0		ApeQuad09886-RA	rna-XM_040183591.1		g19994.t2	
N1.HOG0008488	OG0005560	n0		ApeQuad09887-RA	rna-XM_040183293.1		g19995.t1	
N1.HOG0008489	OG0005561	n0		ApeQuad09904-RA	rna-XM_040184531.1		g15.t2	
N1.HOG0008490	OG0005562	n0		ApeQuad09903-RA	rna-XM_040184524.1		g17.t1	
N1.HOG0008491	OG0005563	n0		ApeQuad09902-RA	rna-XM_040184526.1		g16.t4	
N1.HOG0008492	OG0005564	n0		ApeQuad09901-RA	rna-XM_040184522.1		g18.t1	
N1.HOG0008493	OG0005565	n0		ApeQuad09899-RA	rna-XM_040184540.1		g20.t1	
N1.HOG0008494	OG0005566	n0		ApeQuad09898-RA	rna-XM_040184682.1		g20001.t1	
N1.HOG0008495	OG0005567	n0		ApeQuad09897-RA	rna-XM_040184358.1		g19999.t1	
N1.HOG0008496	OG0005568	n0		ApeQuad09894-RA	rna-XM_040184843.1		g20003.t1	
N1.HOG0008497	OG0005569	n0		ApeQuad09892-RA	rna-XM_040184846.1		g20004.t1	
N1.HOG0008498	OG0005570	n0		ApeQuad09908-RA	rna-XM_040184848.1		g20006.t1	
N1.HOG0008499	OG0005571	n0		ApeQuad09910-RA	rna-XM_040184185.1		g20009.t1	
N1.HOG0008500	OG0005572	n0		ApeQuad09911-RA	rna-XM_040184917.1		g20010.t1	
N1.HOG0008501	OG0005573	n0		ApeQuad09913-RA	rna-XM_040183409.1		g20012.t2	
N1.HOG0008502	OG0005574	n0		ApeQuad09915-RA	rna-XM_040184859.1		g20014.t1	
N1.HOG0008503	OG0005575	n0			rna-XM_040183454.1, rna-XM_040183447.1		g20018.t1	
N1.HOG0008504	OG0005576	n0		ApeQuad09919-RA	rna-XM_040183455.1		g20021.t1	
N1.HOG0008505	OG0005577	n0		ApeQuad09920-RA	rna-XM_040183444.1		g20020.t1	
N1.HOG0008506	OG0005578	n0		ApeQuad09921-RA	rna-XM_040184957.1		g20022.t1	
N1.HOG0008507	OG0005579	n0		ApeQuad09924-RA	rna-XM_040185270.1		g20024.t1	
N1.HOG0008508	OG0005580	n0		ApeQuad09925-RA	rna-XM_040185379.1		g20025.t1	
N1.HOG0008509	OG0005581	n0		ApeQuad09929-RA	rna-XM_040184334.1		g20029.t1	
N1.HOG0008510	OG0005582	n0		ApeQuad09930-RA	rna-XM_040183850.1		g20031.t3	
N1.HOG0008511	OG0005583	n0		ApeQuad09931-RA	rna-XM_040184609.1		g20032.t1	
N1.HOG0008512	OG0005584	n0		ApeQuad09933-RA	rna-XM_040184400.1		g20034.t1	
N1.HOG0008513	OG0005585	n0		ApeQuad09934-RA	rna-XM_040183369.1		g20035.t1	
N1.HOG0008514	OG0005586	n0		ApeQuad09935-RA	rna-XM_040184842.1		g20036.t1	
N1.HOG0008515	OG0005587	n0		ApeQuad09937-RA	rna-XM_040184840.1		g20037.t1	
N1.HOG0008516	OG0005588	n0		ApeQuad09940-RA	rna-XM_040183308.1		g20040.t1	
N1.HOG0008517	OG0005589	n0		ApeQuad09942-RA	rna-XM_040183304.1		g20042.t1	
N1.HOG0008518	OG0005590	n0		ApeQuad09943-RA	rna-XM_040183309.1		g20041.t1	
N1.HOG0008519	OG0005591	n0		ApeQuad09947-RA	rna-XM_040183816.1		g20048.t1	
N1.HOG0008520	OG0005592	n0		ApeQuad09949-RA	rna-XM_040184370.1		g20050.t1	
N1.HOG0008521	OG0005593	n0		ApeQuad09954-RA	rna-XM_040185283.1		g20054.t1	
N1.HOG0008522	OG0005594	n0		ApeQuad09956-RA	rna-XM_040185375.1		g20057.t1	
N1.HOG0008523	OG0005595	n0		ApeQuad09957-RA	rna-XM_040185374.1		g20058.t4	
N1.HOG0008524	OG0005596	n0		ApeQuad09958-RA	rna-XM_040185378.1		g20059.t1	
N1.HOG0008525	OG0005597	n0		ApeQuad09963-RA	rna-XM_040185274.1		g20065.t1	
N1.HOG0008526	OG0005598	n0		ApeQuad09969-RA	rna-XM_040184919.1		g20067.t1	
N1.HOG0008527	OG0005599	n0		ApeQuad09971-RA	rna-XM_040184038.1		g20069.t1	
N1.HOG0008528	OG0005600	n0		ApeQuad09977-RA	rna-XM_040185337.1		g20075.t1	
N1.HOG0008529	OG0005601	n0		ApeQuad09978-RA	rna-XM_040185322.1		g20076.t1	
N1.HOG0008530	OG0005602	n0		ApeQuad09979-RA	rna-XM_040185311.1		g20077.t1	
N1.HOG0008531	OG0005603	n0		ApeQuad09980-RA	rna-XM_040185309.1		g20078.t1	
N1.HOG0008532	OG0005604	n0		ApeQuad09981-RA	rna-XM_040185297.1		g20080.t3	
N1.HOG0008533	OG0005605	n0		ApeQuad09982-RA	rna-XM_040185326.1		g20081.t2	
N1.HOG0008534	OG0005606	n0		ApeQuad09987-RA	rna-XM_040185346.1		g20086.t2	
N1.HOG0008535	OG0005607	n0		ApeQuad09988-RA	rna-XM_040185332.1		g20087.t1	
N1.HOG0008536	OG0005608	n0		ApeQuad09989-RA	rna-XM_040185316.1		g20089.t1	
N1.HOG0008537	OG0005609	n0		ApeQuad09992-RA	rna-XM_040185310.1		g20092.t1	
N1.HOG0008538	OG0005610	n0		ApeQuad09994-RA	rna-XM_040185347.1		g20096.t3	
N1.HOG0008539	OG0005611	n0		ApeQuad09998-RA	rna-XM_040183311.1		g20100.t1	
N1.HOG0008540	OG0005612	n0		ApeQuad09999-RA	rna-XM_040184994.1		g20104.t1	
N1.HOG0008541	OG0005613	n0		ApeQuad10000-RA	rna-XM_040184991.1		g20103.t1	
N1.HOG0008542	OG0005614	n0		ApeQuad10001-RA	rna-XM_040184993.1		g20105.t1	
N1.HOG0008543	OG0005615	n0		ApeQuad10004-RA	rna-XM_040185388.1		g20107.t2	
N1.HOG0008544	OG0005616	n0		ApeQuad10007-RA	rna-XM_040184109.1		g20111.t1	
N1.HOG0008545	OG0005617	n0		ApeQuad10009-RA	rna-XM_040184113.1		g20112.t1	
N1.HOG0008546	OG0005618	n0		ApeQuad10010-RA	rna-XM_040184115.1		g20113.t1	
N1.HOG0008547	OG0005619	n0		ApeQuad10013-RA	rna-XM_040183480.1		g20117.t1	
N1.HOG0008548	OG0005620	n0		ApeQuad10014-RA	rna-XM_040183785.1		g20118.t1	
N1.HOG0008549	OG0005621	n0		ApeQuad10015-RA	rna-XM_040183774.1		g20119.t1	
N1.HOG0008550	OG0005622	n0		ApeQuad10016-RA	rna-XM_040183786.1		g20120.t1	
N1.HOG0008551	OG0005623	n0		ApeQuad10018-RA	rna-XM_040183776.1		g20122.t2	
N1.HOG0008552	OG0005624	n0		ApeQuad10019-RA	rna-XM_040183788.1		g20123.t2	
N1.HOG0008553	OG0005625	n0		ApeQuad10020-RA	rna-XM_040183780.1		g20124.t1	
N1.HOG0008554	OG0005626	n0		ApeQuad10022-RA	rna-XM_040185106.1		g20125.t1	
N1.HOG0008555	OG0005627	n0		ApeQuad10023-RA	rna-XM_040184610.1		g20126.t1	
N1.HOG0008556	OG0005628	n0		ApeQuad10024-RA	rna-XM_040184904.1		g20127.t1	
N1.HOG0008557	OG0005629	n0		ApeQuad10032-RA	rna-XM_040183813.1		g20131.t1	
N1.HOG0008558	OG0005630	n0		ApeQuad10033-RA	rna-XM_040183808.1		g20133.t3	
N1.HOG0008559	OG0005631	n0		ApeQuad10035-RA	rna-XM_040184154.1		g20135.t1	
N1.HOG0008560	OG0005632	n0		ApeQuad10034-RA	rna-XM_040183707.1		g20136.t1	
N1.HOG0008561	OG0005633	n0		ApeQuad10037-RA	rna-XM_040183699.1		g20137.t3	
N1.HOG0008562	OG0005634	n0			rna-XM_040183704.1		g20138.t2	
N1.HOG0008563	OG0005635	n0		ApeQuad10038-RA	rna-XM_040184628.1		g20139.t1	
N1.HOG0008564	OG0005636	n0		ApeQuad10044-RA	rna-XM_040184933.1		g20147.t1	
N1.HOG0008565	OG0005637	n0		ApeQuad10046-RA	rna-XM_040184574.1		g20149.t1	
N1.HOG0008566	OG0005638	n0		ApeQuad10047-RA	rna-XM_040184650.1		g20150.t1	
N1.HOG0008567	OG0005639	n0		ApeQuad10048-RA	rna-XM_040184649.1		g20151.t1	
N1.HOG0008568	OG0005640	n0		ApeQuad10053-RA	rna-XM_040184983.1		g20156.t1	
N1.HOG0008569	OG0005641	n0		ApeQuad10058-RA	rna-XM_040184657.1		g20159.t1	
N1.HOG0008570	OG0005642	n0		ApeQuad10059-RA	rna-XM_040185134.1		g20160.t1	
N1.HOG0008571	OG0005643	n0		ApeQuad10061-RA	rna-XM_040185131.1		g20162.t3	
N1.HOG0008572	OG0005644	n0			rna-XM_040185123.1		g20164.t2	
N1.HOG0008573	OG0005645	n0		ApeQuad10063-RA	rna-XM_040184683.1		g20166.t1	
N1.HOG0008574	OG0005646	n0		ApeQuad10073-RA	rna-XM_040184382.1		g20175.t1	
N1.HOG0008575	OG0005647	n0		ApeQuad10074-RA	rna-XM_040184384.1		g20176.t1	
N1.HOG0008576	OG0005648	n0		ApeQuad10075-RA	rna-XM_040183945.1		g20177.t1	
N1.HOG0008577	OG0005649	n0		ApeQuad10080-RA	rna-XM_040184172.1		g20183.t2	
N1.HOG0008578	OG0005650	n0		ApeQuad10082-RA	rna-XM_040184175.1		g20185.t2	
N1.HOG0008579	OG0005651	n0		ApeQuad10085-RA	rna-XM_040184553.1		g20189.t1	
N1.HOG0008580	OG0005652	n0		ApeQuad10086-RA	rna-XM_040184554.1		g20190.t1	
N1.HOG0008581	OG0005653	n0		ApeQuad10087-RA	rna-XM_040184551.1		g20191.t1	
N1.HOG0008582	OG0005654	n0		ApeQuad10088-RA	rna-XM_040184550.1		g20192.t1	
N1.HOG0008583	OG0005655	n0		ApeQuad10090-RA	rna-XM_040184955.1		g20194.t1	
N1.HOG0008584	OG0005656	n0		ApeQuad10092-RA	rna-XM_040183789.1		g20195.t3	
N1.HOG0008585	OG0005657	n0		ApeQuad10093-RA	rna-XM_040185035.1		g20197.t1	
N1.HOG0008586	OG0005658	n0		ApeQuad01468-RA, ApeQuad06162-RA, ApeQuad10094-RA				
N1.HOG0008587	OG0005659	n0		ApeQuad10098-RA	rna-XM_040183547.1		g20199.t1	
N1.HOG0008588	OG0005660	n0		ApeQuad10100-RA	rna-XM_040183764.1		g20201.t1	
N1.HOG0008589	OG0005661	n0		ApeQuad10101-RA	rna-XM_040183759.1		g20202.t1	
N1.HOG0008590	OG0005662	n0		ApeQuad10102-RA	rna-XM_040183763.1		g20203.t1	
N1.HOG0008591	OG0005663	n0		ApeQuad10104-RA	rna-XM_040183760.1		g20204.t1	
N1.HOG0008592	OG0005664	n0			rna-XM_040184507.1		g20208.t1	
N1.HOG0008593	OG0005665	n0		ApeQuad10110-RA	rna-XM_040184459.1		g20211.t1	
N1.HOG0008594	OG0005666	n0		ApeQuad10114-RA	rna-XM_040184494.1		g20213.t2	
N1.HOG0008595	OG0005667	n0		ApeQuad10119-RA	rna-XM_040184428.1		g20215.t1	
N1.HOG0008596	OG0005668	n0		ApeQuad10121-RA	rna-XM_040184436.1		g20216.t1	
N1.HOG0008597	OG0005669	n0		ApeQuad10122-RA	rna-XM_040184445.1		g20219.t1	
N1.HOG0008598	OG0005670	n0		ApeQuad10125-RA	rna-XM_040184489.1		g20221.t1	
N1.HOG0008599	OG0005671	n0		ApeQuad10126-RA	rna-XM_040184465.1		g20222.t1	
N1.HOG0008600	OG0005672	n0		ApeQuad10128-RA	rna-XM_040184437.1		g20223.t1	
N1.HOG0008601	OG0005673	n0		ApeQuad10129-RA	rna-XM_040184496.1		g20224.t1	
N1.HOG0008602	OG0005674	n0		ApeQuad10130-RA	rna-XM_040184439.1		g20225.t1	
N1.HOG0008603	OG0005675	n0		ApeQuad10132-RA	rna-XM_040184505.1		g20226.t1	
N1.HOG0008604	OG0005676	n0		ApeQuad10133-RA	rna-XM_040184679.1		g20227.t1	
N1.HOG0008605	OG0005677	n0		ApeQuad10135-RA	rna-XM_040184441.1		g20229.t1	
N1.HOG0008606	OG0005678	n0		ApeQuad10137-RA	rna-XM_040184497.1		g20231.t1	
N1.HOG0008607	OG0005679	n0		ApeQuad10139-RA	rna-XM_040184492.1		g20233.t1	
N1.HOG0008608	OG0005680	n0		ApeQuad10138-RA	rna-XM_040184466.1		g20232.t1	
N1.HOG0008609	OG0005681	n0		ApeQuad10140-RA	rna-XM_040184455.1		g20234.t1	
N1.HOG0008610	OG0005682	n0		ApeQuad10143-RA	rna-XM_040184499.1		g20237.t1	
N1.HOG0008611	OG0005683	n0		ApeQuad10144-RA	rna-XM_040184426.1		g20238.t1	
N1.HOG0008612	OG0005684	n0		ApeQuad10145-RA	rna-XM_040184448.1		g20240.t2	
N1.HOG0008613	OG0005685	n0		ApeQuad10146-RA	rna-XM_040184479.1		g20241.t1	
N1.HOG0008614	OG0005686	n0		ApeQuad10148-RA	rna-XM_040184461.1		g20243.t2	
N1.HOG0008615	OG0005687	n0		ApeQuad21882-RA			g20246.t1, g20248.t1	
N1.HOG0008616	OG0005688	n0		ApeQuad10149-RA	rna-XM_040184477.1		g20251.t1	
N1.HOG0008617	OG0005689	n0		ApeQuad10152-RA	rna-XM_040184483.1		g20253.t1	
N1.HOG0008618	OG0005690	n0		ApeQuad10154-RA	rna-XM_040184467.1		g20256.t2	
N1.HOG0008619	OG0005691	n0		ApeQuad10155-RA	rna-XM_040184501.1		g20257.t1	
N1.HOG0008620	OG0005692	n0		ApeQuad10157-RA	rna-XM_040184422.1		g20259.t1	
N1.HOG0008621	OG0005693	n0		ApeQuad10161-RA	rna-XM_040184431.1		g20262.t1	
N1.HOG0008622	OG0005694	n0		ApeQuad10162-RA	rna-XM_040185348.1		g20263.t1	
N1.HOG0008623	OG0005695	n0		ApeQuad10167-RA	rna-XM_040184290.1		g20265.t1	
N1.HOG0008624	OG0005696	n0		ApeQuad10168-RA	rna-XM_040184289.1		g20266.t1	
N1.HOG0008625	OG0005697	n0		ApeQuad10169-RA	rna-XM_040184856.1		g20267.t1	
N1.HOG0008626	OG0005698	n0			rna-XM_040185147.1		g20269.t1	
N1.HOG0008627	OG0005699	n0		ApeQuad10178-RA	rna-XM_040184581.1		g20270.t1	
N1.HOG0008628	OG0005700	n0		ApeQuad10179-RA	rna-XM_040184374.1		g20271.t1	
N1.HOG0008629	OG0005701	n0		ApeQuad10183-RA	rna-XM_040184207.1		g20275.t2	
N1.HOG0008630	OG0005702	n0		ApeQuad10185-RA	rna-XM_040185057.1		g20276.t1	
N1.HOG0008631	OG0005703	n0		ApeQuad10186-RA	rna-XM_040185207.1		g20278.t1	
N1.HOG0008632	OG0005704	n0		ApeQuad10187-RA	rna-XM_040184298.1		g20279.t1	
N1.HOG0008633	OG0005705	n0		ApeQuad10188-RA	rna-XM_040184297.1		g20280.t1	
N1.HOG0008634	OG0005706	n0		ApeQuad10191-RA	rna-XM_040184876.1		g20282.t1	
N1.HOG0008635	OG0005707	n0		ApeQuad10193-RA	rna-XM_040184874.1		g20283.t1	
N1.HOG0008636	OG0005708	n0		ApeQuad10196-RA	rna-XM_040184544.1		g20285.t1	
N1.HOG0008637	OG0005709	n0		ApeQuad12935-RA, ApeQuad10197-RA				
N1.HOG0008638	OG0005710	n0		ApeQuad10198-RA	rna-XM_040184277.1		g20286.t4	
N1.HOG0008639	OG0005711	n0		ApeQuad10203-RA	rna-XM_040185023.1		g20291.t1	
N1.HOG0008640	OG0005712	n0		ApeQuad10204-RA	rna-XM_040184976.1		g20292.t1	
N1.HOG0008641	OG0005713	n0		ApeQuad10205-RA	rna-XM_040184979.1		g20293.t1	
N1.HOG0008642	OG0005714	n0		ApeQuad10209-RA	rna-XM_040184829.1		g20297.t2	
N1.HOG0008643	OG0005715	n0		ApeQuad10211-RA	rna-XM_040184945.1		g20298.t1	
N1.HOG0008644	OG0005716	n0		ApeQuad10210-RA	rna-XM_040184943.1		g20299.t1	
N1.HOG0008645	OG0005717	n0		ApeQuad10212-RA	rna-XM_040184944.1		g20300.t1	
N1.HOG0008646	OG0005718	n0		ApeQuad10213-RA	rna-XM_040184940.1		g20301.t2	
N1.HOG0008647	OG0005719	n0		ApeQuad10214-RA	rna-XM_040184939.1		g20302.t1	
N1.HOG0008648	OG0005720	n0		ApeQuad10215-RA	rna-XM_040185015.1		g20303.t2	
N1.HOG0008649	OG0005721	n0		ApeQuad10216-RA	rna-XM_040185236.1		g20304.t2	
N1.HOG0008650	OG0005722	n0		ApeQuad10218-RA	rna-XM_040184844.1		g20306.t1	
N1.HOG0008651	OG0005723	n0		ApeQuad10220-RA	rna-XM_040184949.1		g20308.t1	
N1.HOG0008652	OG0005724	n0		ApeQuad10223-RA	rna-XM_040183709.1		g20311.t1	
N1.HOG0008653	OG0005725	n0		ApeQuad10225-RA	rna-XM_040184126.1		g20313.t1	
N1.HOG0008654	OG0005726	n0		ApeQuad10227-RA	rna-XM_040184124.1		g20315.t2	
N1.HOG0008655	OG0005727	n0		ApeQuad10228-RA	rna-XM_040184116.1		g20316.t1	
N1.HOG0008656	OG0005728	n0		ApeQuad10232-RA	rna-XM_040183517.1		g20318.t1	
N1.HOG0008657	OG0005729	n0		ApeQuad10234-RA	rna-XM_040183519.1		g20319.t1	
N1.HOG0008658	OG0005730	n0		ApeQuad10238-RA	rna-XM_040184629.1		g20324.t1	
N1.HOG0008659	OG0005731	n0		ApeQuad10676-RA	rna-XM_040185098.1		g20327.t1	
N1.HOG0008660	OG0005732	n0		ApeQuad10674-RA	rna-XM_040185099.1		g20328.t1	
N1.HOG0008661	OG0005733	n0		ApeQuad10670-RA	rna-XM_040185107.1		g20330.t1	
N1.HOG0008662	OG0005734	n0		ApeQuad10669-RA	rna-XM_040185354.1		g20331.t1	
N1.HOG0008663	OG0005735	n0		ApeQuad10668-RA	rna-XM_040183610.1		g20332.t1	
N1.HOG0008664	OG0005736	n0		ApeQuad10666-RA	rna-XM_040183615.1		g20335.t1	
N1.HOG0008665	OG0005737	n0		ApeQuad10665-RA	rna-XM_040183959.1		g20337.t1	
N1.HOG0008666	OG0005738	n0		ApeQuad10664-RA	rna-XM_040183961.1		g20338.t1	
N1.HOG0008667	OG0005739	n0		ApeQuad10663-RA	rna-XM_040183960.1		g20339.t1	
