HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N3.HOG0009569	OG0007289	n0			rna-XM_040172817.1			
N3.HOG0009570	OG0007290	n0			rna-XM_040172821.1			
N3.HOG0009571	OG0007291	n0			rna-XM_040174781.1			
N3.HOG0009572	OG0007292	n0			rna-XM_040175224.1			
N3.HOG0009573	OG0007293	n0			rna-XM_040174077.1			
N3.HOG0009574	OG0007294	n0			rna-XM_040175539.1			
N3.HOG0009575	OG0007295	n0			rna-XM_040175542.1			
N3.HOG0009576	OG0007296	n0			rna-XM_040175543.1			
N3.HOG0009577	OG0007297	n0			rna-XM_040175544.1			
N3.HOG0009578	OG0007298	n0			rna-XM_040175546.1			
N3.HOG0009579	OG0007299	n0			rna-XM_040172685.1			
N3.HOG0009580	OG0007300	n0			rna-XM_040173604.1			
N3.HOG0009581	OG0007301	n0			rna-XM_040173611.1			
N3.HOG0009582	OG0007302	n0			rna-XM_040173185.1			
N3.HOG0009583	OG0007303	n0			rna-XM_040173187.1			
N3.HOG0009584	OG0007304	n0			rna-XM_040173181.1			
N3.HOG0009585	OG0007305	n0			rna-XM_040173189.1			
N3.HOG0009586	OG0007306	n0			rna-XM_040173232.1			
N3.HOG0009587	OG0007307	n0			rna-XM_040173233.1			
N3.HOG0009588	OG0007308	n0			rna-XM_040173230.1			
N3.HOG0009589	OG0007309	n0			rna-XM_040172901.1			
N3.HOG0009590	OG0007310	n0			rna-XM_040172899.1			
N3.HOG0009591	OG0007311	n0			rna-XM_040173190.1			
N3.HOG0009592	OG0007312	n0			rna-XM_040174882.1			
N3.HOG0009593	OG0007313	n0			rna-XM_040174566.1			
N3.HOG0009594	OG0007314	n0			rna-XM_040175245.1			
N3.HOG0009595	OG0007315	n0			rna-XM_040172855.1			
N3.HOG0009596	OG0007316	n0			rna-XM_040174572.1			
N3.HOG0009597	OG0007317	n0			rna-XM_040174574.1			
N3.HOG0009598	OG0007318	n0			rna-XM_040174036.1			
N3.HOG0009599	OG0007319	n0			rna-XM_040174035.1			
N3.HOG0009600	OG0007320	n0			rna-XM_040174546.1			
N3.HOG0009601	OG0007321	n0			rna-XM_040173726.1			
N3.HOG0009602	OG0007322	n0			rna-XM_040172673.1			
N3.HOG0009603	OG0007323	n0			rna-XM_040172554.1			
N3.HOG0009604	OG0007324	n0			rna-XM_040174213.1			
N3.HOG0009605	OG0007325	n0			rna-XM_040174616.1			
N3.HOG0009606	OG0007326	n0			rna-XM_040179245.1, rna-XM_040189453.1	rna-XM_040169056.1		
N3.HOG0009607	OG0007327	n0			rna-XM_040174898.1			
N3.HOG0009608	OG0007328	n0			rna-XM_040175268.1			
N3.HOG0009609	OG0007329	n0			rna-XM_040174910.1			
N3.HOG0009610	OG0007330	n0			rna-XM_040174917.1			
N3.HOG0009611	OG0007331	n0			rna-XM_040174914.1			
N3.HOG0009612	OG0007332	n0			rna-XM_040173730.1			
N3.HOG0009613	OG0007333	n0			rna-XM_040175621.1			
N3.HOG0009614	OG0007334	n0			rna-XM_040174467.1			
N3.HOG0009615	OG0007335	n0			rna-XM_040174656.1			
N3.HOG0009616	OG0007336	n0			rna-XM_040174652.1			
N3.HOG0009617	OG0007337	n0			rna-XM_040174651.1			
N3.HOG0009618	OG0007338	n0			rna-XM_040174653.1			
N3.HOG0009619	OG0007339	n0			rna-XM_040174657.1			
N3.HOG0009620	OG0007340	n0			rna-XM_040179614.1			
N3.HOG0009621	OG0007341	n0			rna-XM_040165250.1			
N3.HOG0009622	OG0007342	n0			rna-XM_040174413.1			
N3.HOG0009623	OG0007343	n0			rna-XM_040174405.1			
N3.HOG0009624	OG0007344	n0			rna-XM_040174034.1			
N3.HOG0009625	OG0007345	n0			rna-XM_040172961.1			
N3.HOG0009626	OG0007346	n0			rna-XM_040172958.1			
N3.HOG0009627	OG0007347	n0			rna-XM_040173127.1			
N3.HOG0009628	OG0007348	n0			rna-XM_040173579.1			
N3.HOG0009629	OG0007349	n0			rna-XM_040173578.1			
N3.HOG0009630	OG0007350	n0			rna-XM_040174738.1			
N3.HOG0009631	OG0007351	n0			rna-XM_040166628.1			
N3.HOG0009632	OG0007352	n0			rna-XM_040166637.1			
N3.HOG0009633	OG0007353	n0			rna-XM_040166662.1			
N3.HOG0009634	OG0007354	n0			rna-XM_040166645.1			
N3.HOG0009635	OG0007355	n0			rna-XM_040166636.1			
N3.HOG0009636	OG0007356	n0			rna-XM_040166631.1			
N3.HOG0009637	OG0007357	n0			rna-XM_040166654.1			
N3.HOG0009638	OG0007358	n0			rna-XM_040166648.1			
N3.HOG0009639	OG0007360	n0			rna-XM_040167156.1			
N3.HOG0009640	OG0007361	n0			rna-XM_040167157.1			
N3.HOG0009641	OG0007362	n0			rna-XM_040167451.1			
N3.HOG0009642	OG0007363	n0			rna-XM_040167330.1			
N3.HOG0009643	OG0007364	n0			rna-XM_040167622.1			
N3.HOG0009644	OG0007366	n0			rna-XM_040167463.1			
N3.HOG0009645	OG0007367	n0			rna-XM_040167467.1			
N3.HOG0009646	OG0007368	n0			rna-XM_040166765.1			
N3.HOG0009647	OG0007369	n0			rna-XM_040167654.1			
N3.HOG0009648	OG0007370	n0			rna-XM_040167699.1			
N3.HOG0009649	OG0007371	n0			rna-XM_040167800.1			
N3.HOG0009650	OG0007372	n0			rna-XM_040167617.1			
N3.HOG0009651	OG0007373	n0			rna-XM_040167480.1			
N3.HOG0009652	OG0007374	n0			rna-XM_040167031.1			
N3.HOG0009653	OG0007375	n0			rna-XM_040166989.1			
N3.HOG0009654	OG0007376	n0			rna-XM_040167151.1			
N3.HOG0009655	OG0007377	n0			rna-XM_040167148.1			
N3.HOG0009656	OG0007378	n0			rna-XM_040167442.1			
N3.HOG0009657	OG0007379	n0			rna-XM_040167743.1			
N3.HOG0009658	OG0007380	n0			rna-XM_040167360.1			
N3.HOG0009659	OG0007381	n0			rna-XM_040167722.1			
N3.HOG0009660	OG0007382	n0			rna-XM_040167738.1			
N3.HOG0009661	OG0007383	n0			rna-XM_040166753.1			
N3.HOG0009662	OG0007384	n0			rna-XM_040167137.1			
N3.HOG0009663	OG0007385	n0			rna-XM_040167633.1			
N3.HOG0009664	OG0007386	n0			rna-XM_040166598.1			
N3.HOG0009665	OG0007387	n0			rna-XM_040167713.1			
N3.HOG0009666	OG0007388	n0			rna-XM_040167135.1			
N3.HOG0009667	OG0007389	n0			rna-XM_040167499.1			
N3.HOG0009668	OG0007390	n0			rna-XM_040166937.1			
N3.HOG0009669	OG0007391	n0			rna-XM_040167521.1			
N3.HOG0009670	OG0007392	n0			rna-XM_040167201.1			
N3.HOG0009671	OG0007393	n0			rna-XM_040167216.1			
N3.HOG0009672	OG0007394	n0			rna-XM_040167254.1			
N3.HOG0009673	OG0007395	n0			rna-XM_040167264.1			
N3.HOG0009674	OG0007396	n0			rna-XM_040167281.1			
N3.HOG0009675	OG0007397	n0			rna-XM_040167291.1			
N3.HOG0009676	OG0007398	n0			rna-XM_040167232.1			
N3.HOG0009677	OG0007399	n0			rna-XM_040167277.1			
N3.HOG0009678	OG0007400	n0			rna-XM_040167220.1			
N3.HOG0009679	OG0007401	n0			rna-XM_040167315.1			
N3.HOG0009680	OG0007402	n0			rna-XM_040167283.1			
N3.HOG0009681	OG0007403	n0			rna-XM_040167293.1			
N3.HOG0009682	OG0007404	n0			rna-XM_040167240.1			
N3.HOG0009683	OG0007405	n0			rna-XM_040167295.1			
N3.HOG0009684	OG0007406	n0			rna-XM_040167275.1			
N3.HOG0009685	OG0007408	n0			rna-XM_040167802.1			
N3.HOG0009686	OG0007409	n0			rna-XM_040167252.1			
N3.HOG0009687	OG0007410	n0			rna-XM_040167276.1			
N3.HOG0009688	OG0007411	n0			rna-XM_040167284.1			
N3.HOG0009689	OG0007412	n0			rna-XM_040167453.1			
N3.HOG0009690	OG0007413	n0			rna-XM_040167878.1			
N3.HOG0009691	OG0007414	n0			rna-XM_040167879.1			
N3.HOG0009692	OG0007415	n0			rna-XM_040167883.1			
N3.HOG0009693	OG0007416	n0			rna-XM_040167882.1			
N3.HOG0009694	OG0007417	n0			rna-XM_040167712.1			
N3.HOG0009695	OG0007418	n0			rna-XM_040167477.1			
N3.HOG0009696	OG0007419	n0			rna-XM_040167520.1			
N3.HOG0009697	OG0007420	n0			rna-XM_040167779.1			
N3.HOG0009698	OG0007421	n0			rna-XM_040167705.1			
N3.HOG0009699	OG0007422	n0			rna-XM_040166806.1			
N3.HOG0009700	OG0007423	n0			rna-XM_040166777.1			
N3.HOG0009701	OG0007424	n0			rna-XM_040167180.1			
N3.HOG0009702	OG0007425	n0			rna-XM_040167178.1			
N3.HOG0009703	OG0007426	n0			rna-XM_040167181.1			
N3.HOG0009704	OG0007427	n0			rna-XM_040167766.1			
N3.HOG0009705	OG0007428	n0			rna-XM_040166991.1			
N3.HOG0009706	OG0007429	n0			rna-XM_040167131.1			
N3.HOG0009707	OG0007430	n0			rna-XM_040167808.1			
N3.HOG0009708	OG0007431	n0			rna-XM_040166725.1			
N3.HOG0009709	OG0007432	n0			rna-XM_040166724.1			
N3.HOG0009710	OG0007433	n0			rna-XM_040166970.1			
N3.HOG0009711	OG0007434	n0			rna-XM_040166980.1			
N3.HOG0009712	OG0007435	n0			rna-XM_040167710.1			
N3.HOG0009713	OG0007436	n0			rna-XM_040167708.1			
N3.HOG0009714	OG0007437	n0			rna-XM_040167921.1			
N3.HOG0009715	OG0007438	n0			rna-XM_040166600.1			
N3.HOG0009716	OG0007439	n0			rna-XM_040166599.1			
N3.HOG0009717	OG0007440	n0			rna-XM_040167496.1			
N3.HOG0009718	OG0007441	n0			rna-XM_040166843.1			
N3.HOG0009719	OG0007442	n0			rna-XM_040166869.1			
N3.HOG0009720	OG0007443	n0			rna-XM_040166870.1			
N3.HOG0009721	OG0007444	n0			rna-XM_040166871.1			
N3.HOG0009722	OG0007445	n0			rna-XM_040167936.1			
N3.HOG0009723	OG0007446	n0			rna-XM_040167518.1			
N3.HOG0009724	OG0007447	n0			rna-XM_040167470.1			
N3.HOG0009725	OG0007448	n0			rna-XM_040167471.1			
N3.HOG0009726	OG0007449	n0			rna-XM_040167875.1			
N3.HOG0009727	OG0007450	n0			rna-XM_040167650.1			
N3.HOG0009728	OG0007451	n0			rna-XM_040167648.1			
N3.HOG0009729	OG0007452	n0			rna-XM_040167811.1			
N3.HOG0009730	OG0007453	n0			rna-XM_040167039.1			
N3.HOG0009731	OG0007454	n0			rna-XM_040167055.1			
N3.HOG0009732	OG0007455	n0			rna-XM_040167043.1			
N3.HOG0009733	OG0007456	n0			rna-XM_040167041.1			
N3.HOG0009734	OG0007457	n0			rna-XM_040167024.1			
N3.HOG0009735	OG0007458	n0			rna-XM_040166931.1			
N3.HOG0009736	OG0007459	n0			rna-XM_040166930.1			
N3.HOG0009737	OG0007460	n0			rna-XM_040167632.1			
N3.HOG0009738	OG0007461	n0			rna-XM_040166541.1			
N3.HOG0009739	OG0007462	n0			rna-XM_040166535.1			
N3.HOG0009740	OG0007463	n0			rna-XM_040167094.1			
N3.HOG0009741	OG0007464	n0			rna-XM_040167154.1			
N3.HOG0009742	OG0007465	n0			rna-XM_040167192.1			
N3.HOG0009743	OG0007466	n0			rna-XM_040166998.1			
N3.HOG0009744	OG0007467	n0			rna-XM_040166999.1			
N3.HOG0009745	OG0007468	n0			rna-XM_040167644.1			
N3.HOG0009746	OG0007469	n0			rna-XM_040167643.1			
N3.HOG0009747	OG0007470	n0			rna-XM_040167638.1			
N3.HOG0009748	OG0007471	n0			rna-XM_040167786.1			
N3.HOG0009749	OG0007472	n0			rna-XM_040166525.1			
N3.HOG0009750	OG0007473	n0			rna-XM_040167472.1			
N3.HOG0009751	OG0007474	n0			rna-XM_040166915.1			
N3.HOG0009752	OG0007475	n0			rna-XM_040167812.1			
N3.HOG0009753	OG0007476	n0			rna-XM_040166995.1			
N3.HOG0009754	OG0007477	n0			rna-XM_040167551.1			
N3.HOG0009755	OG0007478	n0			rna-XM_040167572.1			
N3.HOG0009756	OG0007479	n0			rna-XM_040167346.1			
N3.HOG0009757	OG0007480	n0			rna-XM_040167343.1			
N3.HOG0009758	OG0007481	n0			rna-XM_040167587.1			
N3.HOG0009759	OG0007482	n0			rna-XM_040167877.1			
N3.HOG0009760	OG0007483	n0			rna-XM_040166548.1			
N3.HOG0009761	OG0007484	n0			rna-XM_040166545.1			
N3.HOG0009762	OG0007485	n0			rna-XM_040166550.1			
N3.HOG0009763	OG0007486	n0			rna-XM_040167740.1			
N3.HOG0009764	OG0007487	n0			rna-XM_040166969.1			
N3.HOG0009765	OG0007488	n0			rna-XM_040167714.1			
N3.HOG0009766	OG0007489	n0			rna-XM_040167525.1			
N3.HOG0009767	OG0007490	n0			rna-XM_040167535.1			
N3.HOG0009768	OG0007491	n0			rna-XM_040167531.1			
N3.HOG0009769	OG0007492	n0			rna-XM_040167624.1			
N3.HOG0009770	OG0007493	n0			rna-XM_040167623.1			
N3.HOG0009771	OG0007494	n0			rna-XM_040167625.1			
N3.HOG0009772	OG0007495	n0			rna-XM_040167683.1			
N3.HOG0009773	OG0007496	n0			rna-XM_040167697.1			
N3.HOG0009774	OG0007497	n0			rna-XM_040167688.1			
N3.HOG0009775	OG0007498	n0			rna-XM_040167392.1			
N3.HOG0009776	OG0007499	n0			rna-XM_040167394.1			
N3.HOG0009777	OG0007500	n0			rna-XM_040167385.1			
N3.HOG0009778	OG0007501	n0			rna-XM_040167375.1			
N3.HOG0009779	OG0007502	n0			rna-XM_040167349.1			
N3.HOG0009780	OG0007503	n0			rna-XM_040167678.1			
N3.HOG0009781	OG0007504	n0			rna-XM_040167508.1			
N3.HOG0009782	OG0007505	n0			rna-XM_040166887.1			
N3.HOG0009783	OG0007506	n0			rna-XM_040166886.1			
N3.HOG0009784	OG0007507	n0			rna-XM_040166881.1			
N3.HOG0009785	OG0007508	n0			rna-XM_040166884.1			
N3.HOG0009786	OG0007509	n0			rna-XM_040167540.1			
N3.HOG0009787	OG0007510	n0			rna-XM_040166534.1			
N3.HOG0009788	OG0007511	n0			rna-XM_040166527.1			
N3.HOG0009789	OG0007512	n0			rna-XM_040166888.1			
N3.HOG0009790	OG0007513	n0			rna-XM_040166890.1			
N3.HOG0009791	OG0007514	n0			rna-XM_040166891.1			
N3.HOG0009792	OG0007515	n0			rna-XM_040167667.1			
N3.HOG0009793	OG0007516	n0			rna-XM_040167661.1			
N3.HOG0009794	OG0007517	n0			rna-XM_040167462.1			
N3.HOG0009795	OG0007518	n0			rna-XM_040167676.1			
N3.HOG0009796	OG0007519	n0			rna-XM_040166563.1			
N3.HOG0009797	OG0007520	n0			rna-XM_040166566.1			
N3.HOG0009798	OG0007521	n0			rna-XM_040166557.1			
N3.HOG0009799	OG0007522	n0			rna-XM_040167741.1			
N3.HOG0009800	OG0007523	n0			rna-XM_040167333.1			
N3.HOG0009801	OG0007524	n0			rna-XM_040167331.1			
N3.HOG0009802	OG0007525	n0			rna-XM_040167634.1			
N3.HOG0009803	OG0007526	n0			rna-XM_040167187.1			
N3.HOG0009804	OG0007527	n0			rna-XM_040166822.1			
N3.HOG0009805	OG0007528	n0			rna-XM_040166824.1			
N3.HOG0009806	OG0007529	n0			rna-XM_040166672.1			
N3.HOG0009807	OG0007530	n0			rna-XM_040166679.1			
N3.HOG0009808	OG0007531	n0			rna-XM_040166665.1			
N3.HOG0009809	OG0007532	n0			rna-XM_040166678.1			
N3.HOG0009810	OG0007533	n0			rna-XM_040166683.1			
N3.HOG0009811	OG0007534	n0			rna-XM_040167888.1			
N3.HOG0009812	OG0007535	n0			rna-XM_040167680.1			
N3.HOG0009813	OG0007536	n0			rna-XM_040167398.1			
N3.HOG0009814	OG0007537	n0			rna-XM_040166864.1			
N3.HOG0009815	OG0007538	n0			rna-XM_040166862.1			
N3.HOG0009816	OG0007539	n0			rna-XM_040166867.1			
N3.HOG0009817	OG0007540	n0			rna-XM_040167500.1			
N3.HOG0009818	OG0007541	n0			rna-XM_040167324.1			
N3.HOG0009819	OG0007542	n0			rna-XM_040167736.1			
N3.HOG0009820	OG0007543	n0			rna-XM_040166901.1			
N3.HOG0009821	OG0007544	n0			rna-XM_040166909.1			
N3.HOG0009822	OG0007545	n0			rna-XM_040166747.1			
N3.HOG0009823	OG0007546	n0			rna-XM_040166750.1			
N3.HOG0009824	OG0007547	n0			rna-XM_040166752.1			
N3.HOG0009825	OG0007548	n0			rna-XM_040166748.1			
N3.HOG0009826	OG0007549	n0			rna-XM_040167109.1			
N3.HOG0009827	OG0007550	n0			rna-XM_040167104.1			
N3.HOG0009828	OG0007551	n0			rna-XM_040167102.1			
N3.HOG0009829	OG0007552	n0			rna-XM_040167107.1			
N3.HOG0009830	OG0007553	n0			rna-XM_040167818.1			
N3.HOG0009831	OG0007554	n0			rna-XM_040167038.1			
N3.HOG0009832	OG0007555	n0			rna-XM_040167899.1			
N3.HOG0009833	OG0007556	n0			rna-XM_040167890.1			
N3.HOG0009834	OG0007557	n0			rna-XM_040167444.1			
N3.HOG0009835	OG0007558	n0			rna-XM_040167373.1			
N3.HOG0009836	OG0007559	n0			rna-XM_040167372.1			
N3.HOG0009837	OG0007560	n0			rna-XM_040167371.1			
N3.HOG0009838	OG0007561	n0			rna-XM_040167497.1			
N3.HOG0009839	OG0007562	n0			rna-XM_040167749.1			
N3.HOG0009840	OG0007563	n0			rna-XM_040166608.1			
N3.HOG0009841	OG0007564	n0			rna-XM_040166609.1			
N3.HOG0009842	OG0007565	n0			rna-XM_040166611.1			
N3.HOG0009843	OG0007566	n0			rna-XM_040166712.1			
N3.HOG0009844	OG0007567	n0			rna-XM_040166707.1			
N3.HOG0009845	OG0007568	n0			rna-XM_040166711.1			
N3.HOG0009846	OG0007569	n0			rna-XM_040167482.1			
N3.HOG0009847	OG0007570	n0			rna-XM_040167489.1			
N3.HOG0009848	OG0007571	n0			rna-XM_040167777.1			
N3.HOG0009849	OG0007572	n0			rna-XM_040167819.1			
N3.HOG0009850	OG0007573	n0			rna-XM_040167405.1			
N3.HOG0009851	OG0007574	n0			rna-XM_040167427.1			
N3.HOG0009852	OG0007575	n0			rna-XM_040166728.1			
N3.HOG0009853	OG0007576	n0			rna-XM_040166734.1			
N3.HOG0009854	OG0007577	n0			rna-XM_040166776.1			
N3.HOG0009855	OG0007578	n0			rna-XM_040167576.1			
N3.HOG0009856	OG0007579	n0			rna-XM_040167618.1			
N3.HOG0009857	OG0007580	n0			rna-XM_040167457.1			
N3.HOG0009858	OG0007581	n0			rna-XM_040166583.1			
N3.HOG0009859	OG0007582	n0			rna-XM_040166967.1			
N3.HOG0009860	OG0007583	n0			rna-XM_040166816.1			
N3.HOG0009861	OG0007584	n0			rna-XM_040167916.1			
N3.HOG0009862	OG0007585	n0			rna-XM_040166861.1			
N3.HOG0009863	OG0007586	n0			rna-XM_040167335.1			
N3.HOG0009864	OG0007587	n0			rna-XM_040167337.1			
N3.HOG0009865	OG0007589	n0			rna-XM_040167069.1			
N3.HOG0009866	OG0007590	n0			rna-XM_040167924.1			
N3.HOG0009867	OG0007591	n0			rna-XM_040166942.1			
N3.HOG0009868	OG0007592	n0			rna-XM_040166769.1			
N3.HOG0009869	OG0007593	n0			rna-XM_040166771.1			
N3.HOG0009870	OG0007594	n0			rna-XM_040166768.1			
N3.HOG0009871	OG0007595	n0			rna-XM_040167637.1			
N3.HOG0009872	OG0007596	n0			rna-XM_040167577.1			
N3.HOG0009873	OG0007597	n0			rna-XM_040167057.1			
N3.HOG0009874	OG0007598	n0			rna-XM_040167504.1			
N3.HOG0009875	OG0007599	n0			rna-XM_040167682.1			
N3.HOG0009876	OG0007600	n0			rna-XM_040167829.1			
N3.HOG0009877	OG0007601	n0			rna-XM_040167744.1			
N3.HOG0009878	OG0007602	n0			rna-XM_040166810.1			
N3.HOG0009879	OG0007603	n0			rna-XM_040166811.1			
N3.HOG0009880	OG0007604	n0			rna-XM_040166893.1			
N3.HOG0009881	OG0007605	n0			rna-XM_040167827.1			
N3.HOG0009882	OG0007606	n0			rna-XM_040166690.1			
N3.HOG0009883	OG0007607	n0			rna-XM_040167830.1			
N3.HOG0009884	OG0007608	n0			rna-XM_040167715.1			
N3.HOG0009885	OG0007609	n0			rna-XM_040167509.1			
N3.HOG0009886	OG0007610	n0			rna-XM_040167513.1			
N3.HOG0009887	OG0007611	n0			rna-XM_040166835.1			
N3.HOG0009888	OG0007612	n0			rna-XM_040166840.1			
N3.HOG0009889	OG0007613	n0			rna-XM_040166832.1			
N3.HOG0009890	OG0007614	n0			rna-XM_040166842.1			
N3.HOG0009891	OG0007615	n0			rna-XM_040166831.1, rna-XM_040169554.1			
N3.HOG0009892	OG0007616	n0			rna-XM_040166857.1			
N3.HOG0009893	OG0007617	n0			rna-XM_040169174.1			
N3.HOG0009894	OG0007618	n0			rna-XM_040185888.1			
N3.HOG0009895	OG0007619	n0			rna-XM_040169924.1			
N3.HOG0009896	OG0007620	n0			rna-XM_040169923.1			
N3.HOG0009897	OG0007621	n0			rna-XM_040169913.1			
N3.HOG0009898	OG0007622	n0			rna-XM_040190336.1			
N3.HOG0009899	OG0007623	n0			rna-XM_040169362.1			
N3.HOG0009900	OG0007624	n0			rna-XM_040169361.1			
N3.HOG0009901	OG0007625	n0			rna-XM_040169240.1			
N3.HOG0009902	OG0007626	n0			rna-XM_040169899.1			
N3.HOG0009903	OG0007627	n0			rna-XM_040169891.1			
N3.HOG0009904	OG0007628	n0			rna-XM_040166572.1			
N3.HOG0009905	OG0007629	n0			rna-XM_040166569.1			
N3.HOG0009906	OG0007630	n0			rna-XM_040167834.1			
N3.HOG0009907	OG0007631	n0			rna-XM_040167117.1			
N3.HOG0009908	OG0007632	n0			rna-XM_040167789.1			
N3.HOG0009909	OG0007633	n0			rna-XM_040167933.1			
N3.HOG0009910	OG0007634	n0			rna-XM_040167466.1			
N3.HOG0009911	OG0007635	n0			rna-XM_040167464.1			
N3.HOG0009912	OG0007636	n0			rna-XM_040166685.1			
N3.HOG0009913	OG0007637	n0			rna-XM_040170211.1			
N3.HOG0009914	OG0007638	n0			rna-XM_040189749.1			
N3.HOG0009915	OG0007639	n0			rna-XM_040188880.1			
N3.HOG0009916	OG0007640	n0			rna-XM_040189110.1			
N3.HOG0009917	OG0007641	n0			rna-XM_040188435.1			
N3.HOG0009918	OG0007642	n0			rna-XM_040189298.1			
N3.HOG0009919	OG0007643	n0			rna-XM_040189295.1			
N3.HOG0009920	OG0007644	n0			rna-XM_040189299.1			
N3.HOG0009921	OG0007646	n0			rna-XM_040189266.1			
N3.HOG0009922	OG0007647	n0			rna-XM_040189263.1			
N3.HOG0009923	OG0007648	n0			rna-XM_040189260.1			
N3.HOG0009924	OG0007649	n0			rna-XM_040188373.1			
N3.HOG0009925	OG0007650	n0			rna-XM_040189354.1			
N3.HOG0009926	OG0007651	n0			rna-XM_040188757.1			
N3.HOG0009927	OG0007652	n0			rna-XM_040188751.1			
N3.HOG0009928	OG0007653	n0			rna-XM_040188746.1			
N3.HOG0009929	OG0007654	n0			rna-XM_040189108.1			
N3.HOG0009930	OG0007655	n0			rna-XM_040189629.1			
N3.HOG0009931	OG0007656	n0			rna-XM_040188768.1			
N3.HOG0009932	OG0007657	n0			rna-XM_040169604.1, rna-XM_040188924.1			
N3.HOG0009933	OG0007658	n0			rna-XM_040188054.1, rna-XM_040169308.1			
N3.HOG0009934	OG0007659	n0			rna-XM_040189238.1			
N3.HOG0009935	OG0007660	n0			rna-XM_040189247.1			
N3.HOG0009936	OG0007661	n0			rna-XM_040189352.1			
N3.HOG0009937	OG0007662	n0			rna-XM_040189244.1			
N3.HOG0009938	OG0007663	n0			rna-XM_040188080.1			
N3.HOG0009939	OG0007664	n0			rna-XM_040189707.1			
N3.HOG0009940	OG0007665	n0			rna-XM_040189699.1			
N3.HOG0009941	OG0007666	n0			rna-XM_040189701.1			
N3.HOG0009942	OG0007667	n0			rna-XM_040189708.1			
N3.HOG0009943	OG0007668	n0			rna-XM_040189676.1			
N3.HOG0009944	OG0007670	n0			rna-XM_040188876.1			
N3.HOG0009945	OG0007671	n0			rna-XM_040189657.1			
N3.HOG0009946	OG0007672	n0			rna-XM_040189675.1			
N3.HOG0009947	OG0007673	n0			rna-XM_040189673.1			
N3.HOG0009948	OG0007674	n0			rna-XM_040169465.1			
N3.HOG0009949	OG0007675	n0			rna-XM_040189638.1			
N3.HOG0009950	OG0007676	n0			rna-XM_040189637.1			
N3.HOG0009951	OG0007677	n0			rna-XM_040189648.1			
N3.HOG0009952	OG0007678	n0			rna-XM_040189649.1			
N3.HOG0009953	OG0007679	n0			rna-XM_040189639.1			
N3.HOG0009954	OG0007680	n0			rna-XM_040189659.1			
N3.HOG0009955	OG0007681	n0			rna-XM_040189669.1			
N3.HOG0009956	OG0007682	n0			rna-XM_040188923.1			
N3.HOG0009957	OG0007683	n0			rna-XM_040188918.1			
N3.HOG0009958	OG0007684	n0			rna-XM_040189041.1			
N3.HOG0009959	OG0007685	n0			rna-XM_040188449.1			
N3.HOG0009960	OG0007686	n0			rna-XM_040189115.1			
N3.HOG0009961	OG0007687	n0			rna-XM_040188281.1			
N3.HOG0009962	OG0007688	n0			rna-XM_040188282.1			
N3.HOG0009963	OG0007689	n0			rna-XM_040188388.1			
N3.HOG0009964	OG0007690	n0			rna-XM_040188387.1			
N3.HOG0009965	OG0007691	n0			rna-XM_040189343.1			
N3.HOG0009966	OG0007692	n0			rna-XM_040189043.1			
N3.HOG0009967	OG0007693	n0			rna-XM_040189353.1			
N3.HOG0009968	OG0007694	n0			rna-XM_040189400.1			
N3.HOG0009969	OG0007695	n0			rna-XM_040189399.1			
N3.HOG0009970	OG0007696	n0			rna-XM_040188454.1			
N3.HOG0009971	OG0007697	n0			rna-XM_040188451.1			
N3.HOG0009972	OG0007698	n0			rna-XM_040188726.1			
N3.HOG0009973	OG0007699	n0			rna-XM_040189162.1			
N3.HOG0009974	OG0007700	n0			rna-XM_040187842.1			
N3.HOG0009975	OG0007701	n0			rna-XM_040187841.1			
N3.HOG0009976	OG0007702	n0			rna-XM_040188419.1			
N3.HOG0009977	OG0007703	n0			rna-XM_040188423.1			
N3.HOG0009978	OG0007704	n0			rna-XM_040188422.1			
N3.HOG0009979	OG0007705	n0			rna-XM_040189157.1			
N3.HOG0009980	OG0007706	n0			rna-XM_040188933.1			
N3.HOG0009981	OG0007707	n0			rna-XM_040188401.1			
N3.HOG0009982	OG0007708	n0			rna-XM_040188403.1			
N3.HOG0009983	OG0007709	n0			rna-XM_040188402.1			
N3.HOG0009984	OG0007710	n0			rna-XM_040188318.1			
N3.HOG0009985	OG0007711	n0			rna-XM_040188111.1			
N3.HOG0009986	OG0007712	n0			rna-XM_040188114.1			
N3.HOG0009987	OG0007713	n0			rna-XM_040188118.1			
N3.HOG0009988	OG0007714	n0			rna-XM_040189165.1			
N3.HOG0009989	OG0007715	n0			rna-XM_040189033.1			
N3.HOG0009990	OG0007716	n0			rna-XM_040189561.1			
N3.HOG0009991	OG0007717	n0			rna-XM_040189560.1			
N3.HOG0009992	OG0007718	n0			rna-XM_040189557.1			
N3.HOG0009993	OG0007719	n0			rna-XM_040188312.1			
N3.HOG0009994	OG0007720	n0			rna-XM_040188309.1			
N3.HOG0009995	OG0007721	n0			rna-XM_040188317.1			
N3.HOG0009996	OG0007722	n0			rna-XM_040189395.1			
N3.HOG0009997	OG0007723	n0			rna-XM_040189160.1			
N3.HOG0009998	OG0007724	n0			rna-XM_040188819.1			
N3.HOG0009999	OG0007725	n0			rna-XM_040189122.1			
N3.HOG0010000	OG0007726	n0			rna-XM_040188909.1			
N3.HOG0010001	OG0007727	n0			rna-XM_040188908.1			
N3.HOG0010002	OG0007728	n0			rna-XM_040188666.1			
